time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 29.00,3.4591e+06,38915,21902,35749,7.0407e+05,107.1,6.4569e+06
 30.00,3.4512e+06,41291,23251,38005,7.0772e+05,115.7,6.4556e+06
 31.00,3.4431e+06,43803,24679,40394,7.1159e+05,124.85,6.454e+06
 32.00,3.4346e+06,46459,26190,42924,7.1571e+05,134.56,6.4521e+06
 33.00,3.4259e+06,49265,27788,45603,7.201e+05,144.89,6.4499e+06
 34.00,3.4167e+06,52229,29478,48439,7.2475e+05,155.86,6.4473e+06
 35.00,3.4072e+06,55357,31265,51440,7.297e+05,167.51,6.4444e+06
 36.00,3.3974e+06,58659,33152,54617,7.3495e+05,179.88,6.4411e+06
 37.00,3.3871e+06,62140,35146,57977,7.4053e+05,193.01,6.4374e+06
 38.00,3.3764e+06,65810,37250,61531,7.4645e+05,206.95,6.4333e+06
 39.00,3.3653e+06,69676,39470,65289,7.5274e+05,221.74,6.4288e+06
 40.00,3.3537e+06,73746,41811,69261,7.5941e+05,237.43,6.4238e+06
 41.00,3.3416e+06,78029,44279,73457,7.6649e+05,254.08,6.4183e+06
 42.00,3.329e+06,82531,46879,77889,7.74e+05,271.73,6.4123e+06
 43.00,3.3159e+06,87262,49616,82568,7.8196e+05,290.45,6.4058e+06
 44.00,3.3022e+06,92230,52495,87506,7.904e+05,310.28,6.3987e+06
 45.00,3.2879e+06,97441,55522,92714,7.9935e+05,331.3,6.3911e+06
 46.00,3.273e+06,1.029e+05,58703,98204,8.0883e+05,353.57,6.3828e+06
 47.00,3.2575e+06,1.0862e+05,62042,1.0399e+05,8.1887e+05,377.16,6.3738e+06
 48.00,3.2414e+06,1.1461e+05,65545,1.1008e+05,8.295e+05,402.12,6.3642e+06
 49.00,3.2245e+06,1.2086e+05,69217,1.1649e+05,8.4075e+05,428.55,6.3539e+06
 50.00,3.207e+06,1.274e+05,73062,1.2323e+05,8.5266e+05,456.51,6.3429e+06
 51.00,3.1887e+06,1.3421e+05,77085,1.3032e+05,8.6525e+05,486.09,6.3311e+06
 52.00,3.1697e+06,1.4131e+05,81290,1.3776e+05,8.7857e+05,517.36,6.3185e+06
 53.00,3.1499e+06,1.4869e+05,85680,1.4558e+05,8.9265e+05,550.41,6.305e+06
 54.00,3.1293e+06,1.5637e+05,90259,1.5377e+05,9.0753e+05,585.32,6.2907e+06
 55.00,3.1079e+06,1.6433e+05,95029,1.6236e+05,9.2324e+05,622.2,6.2756e+06
 56.00,3.0857e+06,1.7258e+05,99992,1.7134e+05,9.3983e+05,661.12,6.2595e+06
 57.00,3.0626e+06,1.8112e+05,1.0515e+05,1.8074e+05,9.5733e+05,702.19,6.2424e+06
 58.00,3.0386e+06,1.8993e+05,1.105e+05,1.9057e+05,9.7579e+05,745.5,6.2244e+06
 59.00,3.0137e+06,1.9902e+05,1.1605e+05,2.0082e+05,9.9525e+05,791.15,6.2053e+06
 60.00,2.9879e+06,2.0838e+05,1.2179e+05,2.1151e+05,1.0157e+06,839.25,6.1852e+06
 61.00,2.9613e+06,2.18e+05,1.2771e+05,2.2265e+05,1.0373e+06,889.89,6.164e+06
 62.00,2.9337e+06,2.2785e+05,1.3383e+05,2.3424e+05,1.0601e+06,943.19,6.1418e+06
 63.00,2.9051e+06,2.3793e+05,1.4012e+05,2.4628e+05,1.084e+06,999.24,6.1184e+06
 64.00,2.8757e+06,2.4823e+05,1.4659e+05,2.5877e+05,1.1091e+06,1058.2,6.0939e+06
 65.00,2.8453e+06,2.5871e+05,1.5322e+05,2.7171e+05,1.1354e+06,1120,6.0683e+06
 66.00,2.814e+06,2.6935e+05,1.6001e+05,2.8511e+05,1.1631e+06,1185,6.0414e+06
 67.00,2.7818e+06,2.8014e+05,1.6693e+05,2.9895e+05,1.1922e+06,1253.1,6.0134e+06
 68.00,2.7487e+06,2.9103e+05,1.7399e+05,3.1322e+05,1.2226e+06,1324.5,5.9843e+06
 69.00,2.7148e+06,3.02e+05,1.8117e+05,3.2792e+05,1.2545e+06,1399.3,5.9539e+06
 70.00,2.68e+06,3.1302e+05,1.8844e+05,3.4303e+05,1.2879e+06,1477.6,5.9223e+06
 71.00,2.6444e+06,3.2404e+05,1.9579e+05,3.5854e+05,1.3228e+06,1559.4,5.8895e+06
 72.00,2.608e+06,3.3503e+05,2.032e+05,3.7442e+05,1.3593e+06,1644.9,5.8556e+06
 73.00,2.5708e+06,3.4594e+05,2.1065e+05,3.9065e+05,1.3973e+06,1734.2,5.8205e+06
 74.00,2.5329e+06,3.5674e+05,2.1811e+05,4.0721e+05,1.437e+06,1827.3,5.7842e+06
 75.00,2.4944e+06,3.6737e+05,2.2555e+05,4.2406e+05,1.4784e+06,1924.2,5.7468e+06
 76.00,2.4553e+06,3.7779e+05,2.3296e+05,4.4116e+05,1.5214e+06,2025.2,5.7083e+06
 77.00,2.4156e+06,3.8795e+05,2.4029e+05,4.5849e+05,1.5662e+06,2130.1,5.6688e+06
 78.00,2.3755e+06,3.978e+05,2.4753e+05,4.7599e+05,1.6127e+06,2239.2,5.6282e+06
 79.00,2.3349e+06,4.0729e+05,2.5464e+05,4.9363e+05,1.6609e+06,2352.3,5.5867e+06
 80.00,2.294e+06,4.1638e+05,2.6158e+05,5.1134e+05,1.711e+06,2469.5,5.5442e+06
 81.00,2.2527e+06,4.2501e+05,2.6834e+05,5.2909e+05,1.7627e+06,2590.9,5.5009e+06
 82.00,2.2113e+06,4.3315e+05,2.7487e+05,5.4682e+05,1.8163e+06,2716.4,5.4567e+06
 83.00,2.1697e+06,4.4074e+05,2.8115e+05,5.6446e+05,1.8716e+06,2846.1,5.4118e+06
 84.00,2.1281e+06,4.4775e+05,2.8714e+05,5.8197e+05,1.9286e+06,2979.8,5.3663e+06
 85.00,2.0865e+06,4.5413e+05,2.9281e+05,5.9926e+05,1.9874e+06,3117.7,5.3201e+06
 86.00,2.0449e+06,4.5985e+05,2.9813e+05,6.1629e+05,2.0479e+06,3259.5,5.2734e+06
 87.00,2.0036e+06,4.6488e+05,3.0308e+05,6.3299e+05,2.11e+06,3405.2,5.2262e+06
 88.00,1.9624e+06,4.6919e+05,3.0763e+05,6.4929e+05,2.1738e+06,3554.8,5.1787e+06
 89.00,1.9216e+06,4.7275e+05,3.1175e+05,6.6512e+05,2.2393e+06,3708.2,5.131e+06
 90.00,1.8812e+06,4.7555e+05,3.1543e+05,6.8043e+05,2.3062e+06,3865.2,5.083e+06
 91.00,1.8412e+06,4.7758e+05,3.1863e+05,6.9513e+05,2.3747e+06,4025.7,5.0349e+06
 92.00,1.8017e+06,4.7882e+05,3.2136e+05,7.0919e+05,2.4445e+06,4189.5,4.9867e+06
 93.00,1.7628e+06,4.7927e+05,3.2358e+05,7.2252e+05,2.5158e+06,4356.6,4.9387e+06
 94.00,1.7246e+06,4.7894e+05,3.253e+05,7.3508e+05,2.5883e+06,4526.7,4.8908e+06
 95.00,1.687e+06,4.7783e+05,3.2651e+05,7.4681e+05,2.6621e+06,4699.6,4.8431e+06
 96.00,1.6502e+06,4.7596e+05,3.2719e+05,7.5766e+05,2.7369e+06,4875.1,4.7957e+06
 97.00,1.6141e+06,4.7334e+05,3.2735e+05,7.6759e+05,2.8128e+06,5053.1,4.7487e+06
 98.00,1.5789e+06,4.7e+05,3.27e+05,7.7654e+05,2.8896e+06,5233.2,4.7021e+06
 99.00,1.5445e+06,4.6595e+05,3.2613e+05,7.8449e+05,2.9673e+06,5415.4,4.6561e+06
100.00,1.511e+06,4.6123e+05,3.2476e+05,7.914e+05,3.0457e+06,5599.2,4.6106e+06
101.00,1.4784e+06,4.5588e+05,3.229e+05,7.9725e+05,3.1248e+06,5784.6,4.5659e+06
102.00,1.4467e+06,4.4992e+05,3.2057e+05,8.0202e+05,3.2043e+06,5971.2,4.5218e+06
103.00,1.416e+06,4.4339e+05,3.1777e+05,8.0569e+05,3.2843e+06,6158.8,4.4785e+06
104.00,1.3862e+06,4.3635e+05,3.1454e+05,8.0825e+05,3.3646e+06,6347.1,4.436e+06
105.00,1.3573e+06,4.2882e+05,3.1088e+05,8.0971e+05,3.4451e+06,6535.9,4.3944e+06
106.00,1.3295e+06,4.2085e+05,3.0683e+05,8.1006e+05,3.5257e+06,6724.9,4.3536e+06
107.00,1.3025e+06,4.1248e+05,3.0241e+05,8.0932e+05,3.6062e+06,6913.8,4.3138e+06
108.00,1.2765e+06,4.0376e+05,2.9765e+05,8.0749e+05,3.6866e+06,7102.5,4.275e+06
109.00,1.2515e+06,3.9474e+05,2.9256e+05,8.046e+05,3.7668e+06,7290.6,4.2371e+06
110.00,1.2274e+06,3.8544e+05,2.8719e+05,8.0068e+05,3.8467e+06,7477.9,4.2002e+06
111.00,1.2042e+06,3.7593e+05,2.8156e+05,7.9576e+05,3.9261e+06,7664.2,4.1644e+06
112.00,1.1819e+06,3.6623e+05,2.7569e+05,7.8986e+05,4.0049e+06,7849.2,4.1296e+06
113.00,1.1605e+06,3.5638e+05,2.6962e+05,7.8302e+05,4.0831e+06,8032.7,4.0958e+06
114.00,1.14e+06,3.4643e+05,2.6337e+05,7.7529e+05,4.1606e+06,8214.5,4.0631e+06
115.00,1.1203e+06,3.3641e+05,2.5697e+05,7.6671e+05,4.2373e+06,8394.4,4.0314e+06
116.00,1.1015e+06,3.2635e+05,2.5044e+05,7.5733e+05,4.3131e+06,8572.2,4.0007e+06
117.00,1.0834e+06,3.1629e+05,2.4382e+05,7.4719e+05,4.3879e+06,8747.8,3.9711e+06
118.00,1.0661e+06,3.0626e+05,2.3712e+05,7.3635e+05,4.4616e+06,8920.9,3.9425e+06
119.00,1.0496e+06,2.9628e+05,2.3037e+05,7.2485e+05,4.5342e+06,9091.4,3.9149e+06
120.00,1.0338e+06,2.8638e+05,2.236e+05,7.1276e+05,4.6057e+06,9259.1,3.8883e+06
