time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 59.00,1.3605e+06,52368,32082,62801,8.0698e+05,350.12,8.4159e+06
 60.00,1.357e+06,54125,33175,65002,8.1331e+05,365.03,8.4084e+06
 61.00,1.3535e+06,55931,34301,67272,8.1987e+05,380.46,8.4006e+06
 62.00,1.3499e+06,57787,35459,69612,8.2666e+05,396.42,8.3926e+06
 63.00,1.3462e+06,59694,36649,72023,8.3368e+05,412.95,8.3842e+06
 64.00,1.3424e+06,61652,37874,74508,8.4095e+05,430.04,8.3755e+06
 65.00,1.3385e+06,63661,39132,77067,8.4847e+05,447.72,8.3665e+06
 66.00,1.3345e+06,65723,40424,79702,8.5624e+05,466.01,8.3572e+06
 67.00,1.3304e+06,67837,41752,82415,8.6429e+05,484.92,8.3476e+06
 68.00,1.3262e+06,70004,43115,85207,8.726e+05,504.48,8.3376e+06
 69.00,1.3219e+06,72224,44513,88079,8.812e+05,524.69,8.3273e+06
 70.00,1.3174e+06,74498,45947,91033,8.9009e+05,545.59,8.3166e+06
 71.00,1.3129e+06,76825,47417,94070,8.9928e+05,567.18,8.3055e+06
 72.00,1.3083e+06,79206,48923,97190,9.0877e+05,589.49,8.2941e+06
 73.00,1.3036e+06,81640,50466,1.004e+05,9.1858e+05,612.54,8.2823e+06
 74.00,1.2987e+06,84127,52045,1.0369e+05,9.2871e+05,636.35,8.2701e+06
 75.00,1.2937e+06,86667,53661,1.0707e+05,9.3917e+05,660.94,8.2576e+06
 76.00,1.2886e+06,89259,55314,1.1053e+05,9.4998e+05,686.32,8.2446e+06
 77.00,1.2834e+06,91903,57002,1.1409e+05,9.6113e+05,712.53,8.2312e+06
 78.00,1.2781e+06,94598,58727,1.1774e+05,9.7264e+05,739.57,8.2174e+06
 79.00,1.2727e+06,97344,60488,1.2147e+05,9.8452e+05,767.48,8.2032e+06
 80.00,1.2671e+06,1.0014e+05,62284,1.253e+05,9.9678e+05,796.27,8.1885e+06
 81.00,1.2614e+06,1.0298e+05,64116,1.2921e+05,1.0094e+06,825.96,8.1734e+06
 82.00,1.2556e+06,1.0587e+05,65981,1.3322e+05,1.0225e+06,856.57,8.1579e+06
 83.00,1.2497e+06,1.088e+05,67881,1.3732e+05,1.0359e+06,888.13,8.1419e+06
 84.00,1.2436e+06,1.1178e+05,69814,1.415e+05,1.0497e+06,920.66,8.1254e+06
 85.00,1.2374e+06,1.148e+05,71779,1.4578e+05,1.064e+06,954.17,8.1085e+06
 86.00,1.2311e+06,1.1786e+05,73775,1.5015e+05,1.0787e+06,988.7,8.0911e+06
 87.00,1.2247e+06,1.2095e+05,75801,1.546e+05,1.0939e+06,1024.2,8.0733e+06
 88.00,1.2181e+06,1.2408e+05,77856,1.5915e+05,1.1094e+06,1060.9,8.055e+06
 89.00,1.2114e+06,1.2725e+05,79939,1.6377e+05,1.1255e+06,1098.5,8.0362e+06
 90.00,1.2046e+06,1.3044e+05,82048,1.6849e+05,1.142e+06,1137.3,8.0169e+06
 91.00,1.1977e+06,1.3366e+05,84181,1.7329e+05,1.159e+06,1177.2,7.9972e+06
 92.00,1.1906e+06,1.369e+05,86338,1.7816e+05,1.1764e+06,1218.2,7.9769e+06
 93.00,1.1834e+06,1.4016e+05,88515,1.8312e+05,1.1944e+06,1260.3,7.9562e+06
 94.00,1.1761e+06,1.4344e+05,90711,1.8815e+05,1.2128e+06,1303.6,7.935e+06
 95.00,1.1687e+06,1.4673e+05,92924,1.9326e+05,1.2318e+06,1348.1,7.9133e+06
 96.00,1.1611e+06,1.5002e+05,95151,1.9844e+05,1.2513e+06,1393.8,7.8911e+06
 97.00,1.1535e+06,1.5333e+05,97390,2.0368e+05,1.2713e+06,1440.7,7.8684e+06
 98.00,1.1457e+06,1.5663e+05,99639,2.0899e+05,1.2918e+06,1488.9,7.8452e+06
 99.00,1.1378e+06,1.5992e+05,1.0189e+05,2.1436e+05,1.3128e+06,1538.3,7.8215e+06
100.00,1.1298e+06,1.6321e+05,1.0415e+05,2.1978e+05,1.3344e+06,1588.9,7.7974e+06
101.00,1.1218e+06,1.6648e+05,1.0642e+05,2.2525e+05,1.3565e+06,1640.8,7.7728e+06
102.00,1.1136e+06,1.6973e+05,1.0867e+05,2.3077e+05,1.3792e+06,1694,7.7477e+06
103.00,1.1053e+06,1.7295e+05,1.1093e+05,2.3633e+05,1.4024e+06,1748.5,7.7222e+06
104.00,1.0969e+06,1.7615e+05,1.1317e+05,2.4192e+05,1.4262e+06,1804.3,7.6962e+06
105.00,1.0884e+06,1.7931e+05,1.1541e+05,2.4754e+05,1.4505e+06,1861.4,7.6697e+06
106.00,1.0798e+06,1.8242e+05,1.1762e+05,2.5319e+05,1.4754e+06,1919.8,7.6428e+06
107.00,1.0712e+06,1.8549e+05,1.1982e+05,2.5885e+05,1.5008e+06,1979.6,7.6155e+06
108.00,1.0625e+06,1.8851e+05,1.22e+05,2.6452e+05,1.5268e+06,2040.6,7.5878e+06
109.00,1.0537e+06,1.9147e+05,1.2415e+05,2.702e+05,1.5534e+06,2103,7.5596e+06
110.00,1.0448e+06,1.9436e+05,1.2627e+05,2.7586e+05,1.5806e+06,2166.7,7.5311e+06
111.00,1.0359e+06,1.9719e+05,1.2836e+05,2.8152e+05,1.6083e+06,2231.8,7.5021e+06
112.00,1.0269e+06,1.9993e+05,1.3041e+05,2.8716e+05,1.6366e+06,2298.1,7.4728e+06
113.00,1.0179e+06,2.026e+05,1.3241e+05,2.9277e+05,1.6654e+06,2365.8,7.4431e+06
114.00,1.0088e+06,2.0518e+05,1.3438e+05,2.9834e+05,1.6948e+06,2434.7,7.4131e+06
115.00,9.9968e+05,2.0767e+05,1.3629e+05,3.0387e+05,1.7247e+06,2505,7.3828e+06
116.00,9.9053e+05,2.1005e+05,1.3815e+05,3.0934e+05,1.7552e+06,2576.5,7.3521e+06
117.00,9.8135e+05,2.1234e+05,1.3995e+05,3.1475e+05,1.7862e+06,2649.3,7.3211e+06
118.00,9.7216e+05,2.1452e+05,1.4169e+05,3.2009e+05,1.8178e+06,2723.4,7.2899e+06
119.00,9.6295e+05,2.1658e+05,1.4337e+05,3.2536e+05,1.8499e+06,2798.7,7.2584e+06
120.00,9.5373e+05,2.1853e+05,1.4498e+05,3.3053e+05,1.8825e+06,2875.2,7.2267e+06
