time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 35.00,5.3904e+06,65764,36755,59032,7.3645e+05,183.33,4.431e+06
 36.00,5.3722e+06,69894,39104,62919,7.425e+05,197.55,4.4332e+06
 37.00,5.3533e+06,74254,41589,67043,7.4894e+05,212.71,4.4352e+06
 38.00,5.3335e+06,78852,44215,71414,7.5581e+05,228.86,4.437e+06
 39.00,5.3128e+06,83697,46989,76046,7.6312e+05,246.06,4.4385e+06
 40.00,5.2913e+06,88799,49918,80952,7.7091e+05,264.37,4.4398e+06
 41.00,5.2687e+06,94166,53006,86145,7.7921e+05,283.86,4.4409e+06
 42.00,5.2452e+06,99806,56260,91639,7.8803e+05,304.59,4.4416e+06
 43.00,5.2207e+06,1.0573e+05,59686,97447,7.9742e+05,326.65,4.4421e+06
 44.00,5.195e+06,1.1193e+05,63289,1.0358e+05,8.074e+05,350.09,4.4423e+06
 45.00,5.1682e+06,1.1844e+05,67076,1.1006e+05,8.1801e+05,375.01,4.4421e+06
 46.00,5.1403e+06,1.2524e+05,71050,1.169e+05,8.2928e+05,401.48,4.4416e+06
 47.00,5.1111e+06,1.3234e+05,75218,1.241e+05,8.4125e+05,429.59,4.4408e+06
 48.00,5.0807e+06,1.3975e+05,79582,1.3169e+05,8.5396e+05,459.43,4.4396e+06
 49.00,5.049e+06,1.4748e+05,84147,1.3967e+05,8.6744e+05,491.08,4.438e+06
 50.00,5.0159e+06,1.5551e+05,88916,1.4807e+05,8.8174e+05,524.64,4.436e+06
 51.00,4.9815e+06,1.6384e+05,93891,1.5688e+05,8.969e+05,560.21,4.4336e+06
 52.00,4.9456e+06,1.7249e+05,99072,1.6613e+05,9.1295e+05,597.88,4.4308e+06
 53.00,4.9083e+06,1.8143e+05,1.0446e+05,1.7583e+05,9.2995e+05,637.77,4.4275e+06
 54.00,4.8695e+06,1.9066e+05,1.1006e+05,1.8598e+05,9.4794e+05,679.97,4.4238e+06
 55.00,4.8292e+06,2.0017e+05,1.1586e+05,1.9659e+05,9.6696e+05,724.6,4.4195e+06
 56.00,4.7874e+06,2.0995e+05,1.2186e+05,2.0767e+05,9.8706e+05,771.75,4.4148e+06
 57.00,4.744e+06,2.1998e+05,1.2806e+05,2.1922e+05,1.0083e+06,821.55,4.4096e+06
 58.00,4.6991e+06,2.3025e+05,1.3444e+05,2.3126e+05,1.0307e+06,874.09,4.4038e+06
 59.00,4.6527e+06,2.4072e+05,1.4101e+05,2.4377e+05,1.0543e+06,929.5,4.3975e+06
 60.00,4.6047e+06,2.5139e+05,1.4775e+05,2.5676e+05,1.0792e+06,987.89,4.3907e+06
 61.00,4.5551e+06,2.6221e+05,1.5464e+05,2.7022e+05,1.1054e+06,1049.4,4.3833e+06
 62.00,4.504e+06,2.7315e+05,1.6169e+05,2.8414e+05,1.133e+06,1114,4.3753e+06
 63.00,4.4514e+06,2.8418e+05,1.6886e+05,2.9853e+05,1.162e+06,1182,4.3667e+06
 64.00,4.3974e+06,2.9527e+05,1.7613e+05,3.1335e+05,1.1924e+06,1253.4,4.3576e+06
 65.00,4.3419e+06,3.0637e+05,1.835e+05,3.286e+05,1.2243e+06,1328.3,4.3478e+06
 66.00,4.285e+06,3.1743e+05,1.9094e+05,3.4425e+05,1.2578e+06,1406.8,4.3375e+06
 67.00,4.2268e+06,3.2841e+05,1.9841e+05,3.6029e+05,1.2929e+06,1488.9,4.3265e+06
 68.00,4.1673e+06,3.3926e+05,2.0591e+05,3.7667e+05,1.3295e+06,1574.9,4.315e+06
 69.00,4.1067e+06,3.4993e+05,2.1338e+05,3.9337e+05,1.3678e+06,1664.7,4.3028e+06
 70.00,4.0449e+06,3.6036e+05,2.2082e+05,4.1035e+05,1.4078e+06,1758.5,4.2901e+06
 71.00,3.9822e+06,3.7051e+05,2.2818e+05,4.2757e+05,1.4495e+06,1856.3,4.2768e+06
 72.00,3.9185e+06,3.8031e+05,2.3543e+05,4.4498e+05,1.4929e+06,1958.1,4.263e+06
 73.00,3.8541e+06,3.8971e+05,2.4253e+05,4.6253e+05,1.5381e+06,2063.9,4.2486e+06
 74.00,3.789e+06,3.9866e+05,2.4946e+05,4.8017e+05,1.585e+06,2173.9,4.2336e+06
 75.00,3.7233e+06,4.071e+05,2.5617e+05,4.9785e+05,1.6337e+06,2288,4.2182e+06
 76.00,3.6572e+06,4.1498e+05,2.6264e+05,5.1549e+05,1.6841e+06,2406.2,4.2022e+06
 77.00,3.5907e+06,4.2227e+05,2.6881e+05,5.3304e+05,1.7363e+06,2528.6,4.1858e+06
 78.00,3.5241e+06,4.289e+05,2.7467e+05,5.5042e+05,1.7902e+06,2655,4.169e+06
 79.00,3.4575e+06,4.3484e+05,2.8018e+05,5.6758e+05,1.8458e+06,2785.4,4.1518e+06
 80.00,3.3909e+06,4.4006e+05,2.853e+05,5.8443e+05,1.9031e+06,2919.8,4.1341e+06
 81.00,3.3246e+06,4.4451e+05,2.9001e+05,6.0092e+05,1.9621e+06,3058.1,4.1162e+06
 82.00,3.2586e+06,4.4819e+05,2.9428e+05,6.1696e+05,2.0227e+06,3200.2,4.0979e+06
 83.00,3.1931e+06,4.5105e+05,2.9807e+05,6.3248e+05,2.0849e+06,3346,4.0794e+06
 84.00,3.1281e+06,4.531e+05,3.0138e+05,6.4741e+05,2.1486e+06,3495.3,4.0607e+06
 85.00,3.0639e+06,4.5431e+05,3.0418e+05,6.6169e+05,2.2137e+06,3648.1,4.0417e+06
 86.00,3.0006e+06,4.547e+05,3.0646e+05,6.7525e+05,2.2803e+06,3804.1,4.0227e+06
 87.00,2.9382e+06,4.5425e+05,3.0821e+05,6.8802e+05,2.3481e+06,3963.1,4.0035e+06
 88.00,2.8768e+06,4.5299e+05,3.0941e+05,6.9995e+05,2.4172e+06,4125.1,3.9843e+06
 89.00,2.8165e+06,4.5093e+05,3.1006e+05,7.1097e+05,2.4874e+06,4289.7,3.965e+06
 90.00,2.7575e+06,4.4808e+05,3.1017e+05,7.2104e+05,2.5586e+06,4456.8,3.9458e+06
 91.00,2.6997e+06,4.4448e+05,3.0973e+05,7.301e+05,2.6309e+06,4626.1,3.9266e+06
 92.00,2.6433e+06,4.4015e+05,3.0876e+05,7.3813e+05,2.7039e+06,4797.4,3.9075e+06
 93.00,2.5883e+06,4.3513e+05,3.0726e+05,7.4509e+05,2.7777e+06,4970.5,3.8886e+06
 94.00,2.5347e+06,4.2946e+05,3.0525e+05,7.5094e+05,2.8522e+06,5145,3.8698e+06
 95.00,2.4827e+06,4.2318e+05,3.0275e+05,7.5567e+05,2.9271e+06,5320.8,3.8513e+06
 96.00,2.4322e+06,4.1633e+05,2.9978e+05,7.5926e+05,3.0025e+06,5497.6,3.833e+06
 97.00,2.3832e+06,4.0896e+05,2.9635e+05,7.6171e+05,3.0782e+06,5675.1,3.8149e+06
 98.00,2.3358e+06,4.0112e+05,2.925e+05,7.6301e+05,3.154e+06,5853,3.7971e+06
 99.00,2.29e+06,3.9285e+05,2.8825e+05,7.6317e+05,3.2299e+06,6031,3.7797e+06
100.00,2.2457e+06,3.8421e+05,2.8363e+05,7.6221e+05,3.3058e+06,6209,3.7626e+06
101.00,2.203e+06,3.7524e+05,2.7867e+05,7.6014e+05,3.3815e+06,6386.7,3.7459e+06
102.00,2.1619e+06,3.6599e+05,2.734e+05,7.5698e+05,3.457e+06,6563.7,3.7295e+06
103.00,2.1223e+06,3.565e+05,2.6785e+05,7.5276e+05,3.5321e+06,6739.8,3.7135e+06
104.00,2.0842e+06,3.4682e+05,2.6205e+05,7.4753e+05,3.6067e+06,6914.9,3.698e+06
105.00,2.0476e+06,3.37e+05,2.5603e+05,7.4131e+05,3.6808e+06,7088.6,3.6829e+06
106.00,2.0125e+06,3.2707e+05,2.4983e+05,7.3415e+05,3.7541e+06,7260.8,3.6682e+06
107.00,1.9789e+06,3.1708e+05,2.4347e+05,7.261e+05,3.8268e+06,7431.1,3.654e+06
108.00,1.9466e+06,3.0706e+05,2.3698e+05,7.172e+05,3.8985e+06,7599.5,3.6402e+06
109.00,1.9157e+06,2.9705e+05,2.3039e+05,7.0751e+05,3.9694e+06,7765.8,3.6268e+06
110.00,1.8862e+06,2.8707e+05,2.2373e+05,6.9708e+05,4.0392e+06,7929.6,3.6139e+06
111.00,1.8579e+06,2.7716e+05,2.1702e+05,6.8597e+05,4.1079e+06,8091,3.6015e+06
112.00,1.8309e+06,2.6735e+05,2.1029e+05,6.7424e+05,4.1756e+06,8249.7,3.5895e+06
113.00,1.805e+06,2.5766e+05,2.0355e+05,6.6193e+05,4.242e+06,8405.6,3.578e+06
114.00,1.7804e+06,2.481e+05,1.9684e+05,6.491e+05,4.3071e+06,8558.6,3.5669e+06
115.00,1.7569e+06,2.3871e+05,1.9016e+05,6.3582e+05,4.371e+06,8708.5,3.5562e+06
116.00,1.7344e+06,2.2949e+05,1.8354e+05,6.2214e+05,4.4335e+06,8855.3,3.546e+06
117.00,1.713e+06,2.2046e+05,1.77e+05,6.0811e+05,4.4946e+06,8998.8,3.5362e+06
118.00,1.6926e+06,2.1164e+05,1.7054e+05,5.9379e+05,4.5543e+06,9139,3.5268e+06
119.00,1.6732e+06,2.0303e+05,1.6419e+05,5.7922e+05,4.6126e+06,9275.9,3.5179e+06
120.00,1.6547e+06,1.9464e+05,1.5795e+05,5.6446e+05,4.6694e+06,9409.3,3.5093e+06
