time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 94.00,2.8803e+06,3.4958e+05,2.3552e+05,5.3107e+05,2.1271e+06,3446.1,4.6205e+06
 95.00,2.8336e+06,3.4993e+05,2.3694e+05,5.3973e+05,2.1804e+06,3571,4.6038e+06
 96.00,2.7876e+06,3.498e+05,2.3804e+05,5.4789e+05,2.2345e+06,3697.9,4.5869e+06
 97.00,2.7421e+06,3.492e+05,2.3883e+05,5.5552e+05,2.2894e+06,3826.7,4.5701e+06
 98.00,2.6972e+06,3.4814e+05,2.393e+05,5.6257e+05,2.345e+06,3957.1,4.5532e+06
 99.00,2.6531e+06,3.4662e+05,2.3946e+05,5.6903e+05,2.4013e+06,4089.2,4.5363e+06
100.00,2.6097e+06,3.4465e+05,2.393e+05,5.7487e+05,2.4582e+06,4222.6,4.5194e+06
101.00,2.567e+06,3.4224e+05,2.3882e+05,5.8008e+05,2.5157e+06,4357.4,4.5026e+06
102.00,2.5252e+06,3.3942e+05,2.3804e+05,5.8464e+05,2.5736e+06,4493.3,4.4859e+06
103.00,2.4843e+06,3.362e+05,2.3695e+05,5.8852e+05,2.632e+06,4630.2,4.4693e+06
104.00,2.4442e+06,3.3259e+05,2.3557e+05,5.9173e+05,2.6907e+06,4767.9,4.4528e+06
105.00,2.405e+06,3.2862e+05,2.3389e+05,5.9425e+05,2.7497e+06,4906.3,4.4364e+06
106.00,2.3667e+06,3.2431e+05,2.3195e+05,5.9607e+05,2.8089e+06,5045.2,4.4202e+06
107.00,2.3294e+06,3.1967e+05,2.2973e+05,5.972e+05,2.8682e+06,5184.4,4.4043e+06
108.00,2.293e+06,3.1474e+05,2.2727e+05,5.9764e+05,2.9277e+06,5323.8,4.3885e+06
109.00,2.2576e+06,3.0954e+05,2.2456e+05,5.9738e+05,2.9871e+06,5463.2,4.373e+06
110.00,2.2232e+06,3.0409e+05,2.2162e+05,5.9644e+05,3.0465e+06,5602.5,4.3577e+06
111.00,2.1898e+06,2.9841e+05,2.1848e+05,5.9483e+05,3.1057e+06,5741.5,4.3426e+06
112.00,2.1573e+06,2.9252e+05,2.1513e+05,5.9256e+05,3.1647e+06,5880.1,4.3279e+06
113.00,2.1258e+06,2.8646e+05,2.1161e+05,5.8965e+05,3.2235e+06,6018,4.3134e+06
114.00,2.0953e+06,2.8025e+05,2.0792e+05,5.861e+05,3.282e+06,6155.2,4.2993e+06
115.00,2.0658e+06,2.7391e+05,2.0408e+05,5.8195e+05,3.3401e+06,6291.5,4.2854e+06
116.00,2.0372e+06,2.6745e+05,2.001e+05,5.7722e+05,3.3977e+06,6426.7,4.2719e+06
117.00,2.0095e+06,2.6091e+05,1.9601e+05,5.7192e+05,3.4548e+06,6560.8,4.2587e+06
118.00,1.9828e+06,2.543e+05,1.9181e+05,5.6609e+05,3.5114e+06,6693.6,4.2458e+06
119.00,1.957e+06,2.4765e+05,1.8752e+05,5.5975e+05,3.5673e+06,6824.9,4.2333e+06
120.00,1.9321e+06,2.4097e+05,1.8316e+05,5.5293e+05,3.6226e+06,6954.7,4.2211e+06
