time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
  0.00,5.7503e+06,4934,4934,2467,6.591e+05,0,4.2812e+06
  1.00,5.7434e+06,6356.4,4704.6,3432.2,6.5937e+05,0.69128,4.2861e+06
  2.00,5.7366e+06,7499.7,4730,4283.1,6.5973e+05,1.5929,4.2911e+06
  3.00,5.7297e+06,8505.6,4919.4,5081.8,6.6017e+05,2.6861,4.296e+06
  4.00,5.7227e+06,9459.8,5220.6,5866.9,6.6069e+05,3.9634,4.3009e+06
  5.00,5.7156e+06,10415,5604.2,6663.8,6.6129e+05,5.4249,4.3057e+06
  6.00,5.7084e+06,11406,6054.3,7489.6,6.6197e+05,7.0754,4.3105e+06
  7.00,5.701e+06,12454,6563.2,8357.2,6.6273e+05,8.9233,4.3151e+06
  8.00,5.6934e+06,13577,7127.9,9276.9,6.6358e+05,10.98,4.3198e+06
  9.00,5.6856e+06,14787,7748.6,10258,6.6453e+05,13.257,4.3243e+06
 10.00,5.6776e+06,16096,8427.2,11308,6.6558e+05,15.772,4.3287e+06
 11.00,5.6693e+06,17515,9167,12436,6.6673e+05,18.54,4.333e+06
 12.00,5.6607e+06,19054,9972.3,13650,6.6801e+05,21.582,4.3372e+06
 13.00,5.6518e+06,20723,10848,14960,6.694e+05,24.918,4.3413e+06
 14.00,5.6427e+06,22535,11800,16373,6.7094e+05,28.571,4.3453e+06
 15.00,5.6331e+06,24501,12833,17901,6.7262e+05,32.568,4.3491e+06
 16.00,5.6232e+06,26633,13956,19554,6.7446e+05,36.935,4.3527e+06
 17.00,5.6128e+06,28946,15174,21343,6.7647e+05,41.703,4.3562e+06
 18.00,5.6021e+06,31454,16497,23279,6.7866e+05,46.906,4.3595e+06
 19.00,5.5908e+06,34172,17931,25377,6.8106e+05,52.58,4.3626e+06
 20.00,5.579e+06,37117,19487,27650,6.8367e+05,58.762,4.3655e+06
 21.00,5.5666e+06,40306,21174,30113,6.8652e+05,65.498,4.3681e+06
 22.00,5.5536e+06,43760,23002,32782,6.8963e+05,72.831,4.3705e+06
 23.00,5.54e+06,47496,24982,35674,6.9301e+05,80.813,4.3726e+06
 24.00,5.5256e+06,51538,27127,38807,6.9669e+05,89.498,4.3745e+06
 25.00,5.5105e+06,55907,29448,42202,7.0069e+05,98.944,4.376e+06
 26.00,5.4945e+06,60627,31960,45880,7.0505e+05,109.21,4.3771e+06
 27.00,5.4777e+06,65723,34676,49862,7.0979e+05,120.38,4.3779e+06
 28.00,5.4598e+06,71222,37611,54174,7.1495e+05,132.51,4.3783e+06
 29.00,5.441e+06,77150,40782,58840,7.2054e+05,145.69,4.3783e+06
 30.00,5.421e+06,83538,44204,63888,7.2663e+05,160,4.3778e+06
 31.00,5.3998e+06,90413,47896,69347,7.3323e+05,175.53,4.3767e+06
 32.00,5.3774e+06,97808,51876,75248,7.404e+05,192.39,4.3752e+06
 33.00,5.3536e+06,1.0575e+05,56162,81623,7.4819e+05,210.69,4.3731e+06
 34.00,5.3284e+06,1.1428e+05,60775,88507,7.5663e+05,230.52,4.3703e+06
 35.00,5.3016e+06,1.2342e+05,65734,95934,7.6579e+05,252.03,4.3669e+06
 36.00,5.2731e+06,1.3321e+05,71060,1.0394e+05,7.7571e+05,275.34,4.3627e+06
 37.00,5.2429e+06,1.4368e+05,76775,1.1258e+05,7.8646e+05,300.59,4.3578e+06
 38.00,5.2108e+06,1.5485e+05,82899,1.2187e+05,7.981e+05,327.93,4.3521e+06
 39.00,5.1768e+06,1.6677e+05,89454,1.3187e+05,8.1071e+05,357.51,4.3455e+06
 40.00,5.1407e+06,1.7945e+05,96461,1.4261e+05,8.2435e+05,389.52,4.338e+06
 41.00,5.1024e+06,1.9292e+05,1.0394e+05,1.5415e+05,8.3909e+05,424.13,4.3295e+06
 42.00,5.0618e+06,2.0721e+05,1.1191e+05,1.6652e+05,8.5503e+05,461.52,4.3199e+06
 43.00,5.0189e+06,2.2233e+05,1.2039e+05,1.7978e+05,8.7224e+05,501.91,4.3092e+06
 44.00,4.9734e+06,2.3829e+05,1.2939e+05,1.9397e+05,8.9082e+05,545.49,4.2974e+06
 45.00,4.9254e+06,2.551e+05,1.3893e+05,2.0913e+05,9.1086e+05,592.5,4.2843e+06
 46.00,4.8746e+06,2.7276e+05,1.4902e+05,2.2531e+05,9.3246e+05,643.17,4.27e+06
 47.00,4.8211e+06,2.9125e+05,1.5967e+05,2.4255e+05,9.5573e+05,697.73,4.2542e+06
 48.00,4.7648e+06,3.1057e+05,1.7088e+05,2.6089e+05,9.8077e+05,756.44,4.2371e+06
 49.00,4.7055e+06,3.3068e+05,1.8265e+05,2.8036e+05,1.0077e+06,819.57,4.2185e+06
 50.00,4.6433e+06,3.5154e+05,1.9498e+05,3.01e+05,1.0366e+06,887.37,4.1984e+06
 51.00,4.5781e+06,3.7309e+05,2.0784e+05,3.2284e+05,1.0676e+06,960.13,4.1766e+06
 52.00,4.51e+06,3.9527e+05,2.2123e+05,3.4588e+05,1.1009e+06,1038.1,4.1533e+06
 53.00,4.4389e+06,4.18e+05,2.3511e+05,3.7015e+05,1.1365e+06,1121.6,4.1283e+06
 54.00,4.3648e+06,4.4118e+05,2.4946e+05,3.9565e+05,1.1746e+06,1211,4.1016e+06
 55.00,4.2879e+06,4.647e+05,2.6422e+05,4.2237e+05,1.2153e+06,1306.4,4.0732e+06
 56.00,4.2082e+06,4.8843e+05,2.7934e+05,4.503e+05,1.2587e+06,1408.2,4.0431e+06
 57.00,4.1258e+06,5.1224e+05,2.9476e+05,4.7939e+05,1.305e+06,1516.6,4.0113e+06
 58.00,4.0409e+06,5.3596e+05,3.1042e+05,5.0961e+05,1.3542e+06,1632,3.9777e+06
 59.00,3.9537e+06,5.5943e+05,3.2622e+05,5.409e+05,1.4065e+06,1754.5,3.9424e+06
 60.00,3.8643e+06,5.8247e+05,3.4209e+05,5.7319e+05,1.4619e+06,1884.5,3.9055e+06
 61.00,3.773e+06,6.049e+05,3.5792e+05,6.0637e+05,1.5206e+06,2022.1,3.867e+06
 62.00,3.6801e+06,6.2652e+05,3.7361e+05,6.4035e+05,1.5827e+06,2167.5,3.8269e+06
 63.00,3.5858e+06,6.4715e+05,3.8904e+05,6.7499e+05,1.6482e+06,2320.9,3.7854e+06
 64.00,3.4904e+06,6.6659e+05,4.0411e+05,7.1016e+05,1.7171e+06,2482.5,3.7425e+06
 65.00,3.3943e+06,6.8465e+05,4.1868e+05,7.457e+05,1.7896e+06,2652.4,3.6983e+06
 66.00,3.2977e+06,7.0116e+05,4.3264e+05,7.8143e+05,1.8656e+06,2830.5,3.6529e+06
 67.00,3.201e+06,7.1595e+05,4.4587e+05,8.1717e+05,1.9452e+06,3017,3.6066e+06
 68.00,3.1045e+06,7.2887e+05,4.5824e+05,8.5272e+05,2.0283e+06,3211.9,3.5593e+06
 69.00,3.0087e+06,7.3979e+05,4.6966e+05,8.8787e+05,2.1149e+06,3415,3.5114e+06
 70.00,2.9137e+06,7.486e+05,4.8e+05,9.224e+05,2.2051e+06,3626.2,3.4628e+06
 71.00,2.8199e+06,7.5522e+05,4.8917e+05,9.5609e+05,2.2986e+06,3845.3,3.4138e+06
 72.00,2.7276e+06,7.5959e+05,4.971e+05,9.8872e+05,2.3954e+06,4072.3,3.3646e+06
 73.00,2.6371e+06,7.6168e+05,5.037e+05,1.0201e+06,2.4954e+06,4306.6,3.3153e+06
 74.00,2.5487e+06,7.6149e+05,5.0891e+05,1.0499e+06,2.5984e+06,4548.2,3.2661e+06
 75.00,2.4625e+06,7.5906e+05,5.127e+05,1.078e+06,2.7044e+06,4796.5,3.2171e+06
 76.00,2.3788e+06,7.5442e+05,5.1504e+05,1.1042e+06,2.813e+06,5051.1,3.1685e+06
 77.00,2.2977e+06,7.4766e+05,5.1592e+05,1.1284e+06,2.9242e+06,5311.6,3.1204e+06
 78.00,2.2193e+06,7.3887e+05,5.1534e+05,1.1502e+06,3.0376e+06,5577.5,3.073e+06
 79.00,2.1439e+06,7.2818e+05,5.1334e+05,1.1697e+06,3.1531e+06,5848.2,3.0264e+06
 80.00,2.0714e+06,7.1572e+05,5.0993e+05,1.1866e+06,3.2704e+06,6123.1,2.9807e+06
 81.00,2.002e+06,7.0164e+05,5.0519e+05,1.2009e+06,3.3892e+06,6401.7,2.936e+06
 82.00,1.9356e+06,6.861e+05,4.9917e+05,1.2125e+06,3.5094e+06,6683.3,2.8925e+06
 83.00,1.8722e+06,6.6927e+05,4.9195e+05,1.2213e+06,3.6305e+06,6967.3,2.8501e+06
 84.00,1.8119e+06,6.513e+05,4.8361e+05,1.2273e+06,3.7524e+06,7253.1,2.809e+06
 85.00,1.7546e+06,6.3238e+05,4.7425e+05,1.2306e+06,3.8747e+06,7539.9,2.7693e+06
 86.00,1.7002e+06,6.1267e+05,4.6396e+05,1.231e+06,3.9972e+06,7827.1,2.7309e+06
 87.00,1.6487e+06,5.9232e+05,4.5284e+05,1.2288e+06,4.1196e+06,8114.1,2.6939e+06
 88.00,1.6e+06,5.7151e+05,4.4101e+05,1.2238e+06,4.2417e+06,8400.3,2.6583e+06
 89.00,1.554e+06,5.5038e+05,4.2856e+05,1.2163e+06,4.3631e+06,8685.1,2.6241e+06
 90.00,1.5106e+06,5.2905e+05,4.1559e+05,1.2063e+06,4.4837e+06,8967.7,2.5914e+06
 91.00,1.4697e+06,5.0767e+05,4.0221e+05,1.194e+06,4.6031e+06,9247.8,2.5601e+06
