time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
  0.00,3.6097e+06,4934,4934,2467,6.591e+05,0,6.4218e+06
  1.00,3.6058e+06,5464,4627.7,3425.4,6.5937e+05,0.69087,6.4248e+06
  2.00,3.6018e+06,5840.3,4463.3,4235.4,6.5973e+05,1.587,6.4278e+06
  3.00,3.5979e+06,6120.6,4388.4,4939.4,6.6016e+05,2.6592,6.4308e+06
  4.00,3.5941e+06,6341.1,4370.4,5565.5,6.6066e+05,3.886,6.4338e+06
  5.00,3.5902e+06,6524.5,4388.4,6132.5,6.6122e+05,5.2518,6.4369e+06
  6.00,3.5863e+06,6685.3,4429.5,6653.2,6.6183e+05,6.7443,6.4399e+06
  7.00,3.5824e+06,6832.3,4485.6,7136.7,6.6249e+05,8.3537,6.4429e+06
  8.00,3.5785e+06,6971.4,4551.5,7589.6,6.632e+05,10.072,6.4459e+06
  9.00,3.5746e+06,7106,4623.9,8016.9,6.6395e+05,11.894,6.4489e+06
 10.00,3.5707e+06,7238.3,4700.9,8422.3,6.6474e+05,13.812,6.4519e+06
 11.00,3.5668e+06,7369.9,4781.2,8808.8,6.6557e+05,15.822,6.4548e+06
 12.00,3.5628e+06,7501.6,4863.9,9179,6.6644e+05,17.921,6.4578e+06
 13.00,3.5589e+06,7633.9,4948.6,9535,6.6735e+05,20.105,6.4607e+06
 14.00,3.5549e+06,7767.3,5034.9,9878.6,6.6829e+05,22.37,6.4637e+06
 15.00,3.5509e+06,7901.8,5122.6,10211,6.6926e+05,24.714,6.4666e+06
 16.00,3.5469e+06,8037.7,5211.7,10534,6.7027e+05,27.135,6.4695e+06
 17.00,3.5429e+06,8175.1,5302,10849,6.7131e+05,29.63,6.4724e+06
 18.00,3.5389e+06,8314,5393.5,11157,6.7238e+05,32.197,6.4753e+06
 19.00,3.5348e+06,8454.4,5486.2,11459,6.7348e+05,34.836,6.4782e+06
