time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 46.00,4.8074e+06,29641,18372,36710,7.3912e+05,190.29,5.0933e+06
 47.00,4.7974e+06,30521,18932,37891,7.4281e+05,198.99,5.0975e+06
 48.00,4.7872e+06,31420,19505,39102,7.4661e+05,207.98,5.1016e+06
 49.00,4.7769e+06,32338,20090,40342,7.5054e+05,217.24,5.1057e+06
 50.00,4.7664e+06,33274,20689,41613,7.546e+05,226.8,5.1098e+06
 51.00,4.7558e+06,34229,21300,42915,7.5878e+05,236.67,5.1139e+06
 52.00,4.745e+06,35202,21923,44247,7.6309e+05,246.83,5.1179e+06
 53.00,4.734e+06,36194,22560,45611,7.6754e+05,257.32,5.1219e+06
 54.00,4.7228e+06,37203,23209,47006,7.7212e+05,268.12,5.1259e+06
 55.00,4.7115e+06,38230,23871,48433,7.7684e+05,279.26,5.1299e+06
 56.00,4.7e+06,39275,24546,49891,7.8171e+05,290.73,5.1338e+06
 57.00,4.6883e+06,40338,25232,51381,7.8673e+05,302.54,5.1377e+06
 58.00,4.6764e+06,41417,25932,52903,7.9189e+05,314.71,5.1416e+06
 59.00,4.6644e+06,42513,26643,54457,7.9721e+05,327.23,5.1454e+06
 60.00,4.6521e+06,43625,27366,56042,8.0268e+05,340.12,5.1492e+06
 61.00,4.6397e+06,44753,28101,57660,8.0832e+05,353.39,5.153e+06
 62.00,4.6271e+06,45895,28847,59309,8.1411e+05,367.03,5.1568e+06
 63.00,4.6142e+06,47053,29605,60990,8.2007e+05,381.07,5.1605e+06
 64.00,4.6012e+06,48225,30374,62702,8.262e+05,395.5,5.1642e+06
 65.00,4.588e+06,49410,31153,64445,8.325e+05,410.33,5.1678e+06
 66.00,4.5746e+06,50608,31942,66219,8.3898e+05,425.57,5.1715e+06
 67.00,4.561e+06,51817,32741,68023,8.4564e+05,441.23,5.1751e+06
 68.00,4.5472e+06,53038,33550,69857,8.5247e+05,457.32,5.1786e+06
 69.00,4.5332e+06,54269,34367,71720,8.5949e+05,473.84,5.1821e+06
 70.00,4.519e+06,55510,35193,73612,8.667e+05,490.79,5.1856e+06
 71.00,4.5046e+06,56759,36027,75531,8.741e+05,508.19,5.1891e+06
 72.00,4.49e+06,58015,36868,77478,8.8168e+05,526.04,5.1925e+06
 73.00,4.4752e+06,59277,37716,79452,8.8947e+05,544.35,5.1959e+06
 74.00,4.4603e+06,60545,38570,81450,8.9745e+05,563.12,5.1992e+06
 75.00,4.4451e+06,61817,39429,83474,9.0563e+05,582.36,5.2025e+06
 76.00,4.4297e+06,63091,40293,85520,9.1402e+05,602.08,5.2058e+06
 77.00,4.4141e+06,64367,41161,87589,9.226e+05,622.27,5.209e+06
 78.00,4.3983e+06,65644,42032,89679,9.314e+05,642.95,5.2122e+06
 79.00,4.3823e+06,66919,42906,91789,9.404e+05,664.12,5.2154e+06
 80.00,4.3662e+06,68191,43781,93917,9.4962e+05,685.79,5.2185e+06
 81.00,4.3498e+06,69459,44656,96062,9.5905e+05,707.95,5.2216e+06
 82.00,4.3333e+06,70722,45531,98222,9.6869e+05,730.62,5.2247e+06
 83.00,4.3166e+06,71978,46405,1.004e+05,9.7855e+05,753.79,5.2277e+06
 84.00,4.2997e+06,73225,47277,1.0258e+05,9.8862e+05,777.47,5.2306e+06
 85.00,4.2826e+06,74462,48146,1.0478e+05,9.9891e+05,801.66,5.2336e+06
 86.00,4.2654e+06,75687,49010,1.0698e+05,1.0094e+06,826.37,5.2365e+06
 87.00,4.2479e+06,76898,49869,1.0919e+05,1.0202e+06,851.59,5.2393e+06
 88.00,4.2304e+06,78094,50722,1.1141e+05,1.0311e+06,877.33,5.2421e+06
 89.00,4.2126e+06,79274,51567,1.1362e+05,1.0423e+06,903.58,5.2449e+06
 90.00,4.1947e+06,80435,52404,1.1584e+05,1.0537e+06,930.35,5.2476e+06
 91.00,4.1767e+06,81575,53231,1.1805e+05,1.0653e+06,957.64,5.2503e+06
 92.00,4.1585e+06,82694,54047,1.2026e+05,1.0771e+06,985.44,5.253e+06
 93.00,4.1402e+06,83788,54851,1.2246e+05,1.0892e+06,1013.8,5.2556e+06
 94.00,4.1217e+06,84858,55642,1.2466e+05,1.1014e+06,1042.6,5.2582e+06
 95.00,4.1031e+06,85900,56418,1.2684e+05,1.1139e+06,1071.9,5.2607e+06
 96.00,4.0844e+06,86913,57179,1.29e+05,1.1266e+06,1101.8,5.2632e+06
 97.00,4.0656e+06,87896,57924,1.3115e+05,1.1395e+06,1132.1,5.2657e+06
 98.00,4.0467e+06,88847,58650,1.3328e+05,1.1527e+06,1163,5.2681e+06
 99.00,4.0277e+06,89764,59358,1.3538e+05,1.166e+06,1194.3,5.2705e+06
100.00,4.0086e+06,90646,60046,1.3746e+05,1.1796e+06,1226.2,5.2729e+06
101.00,3.9894e+06,91492,60712,1.3951e+05,1.1933e+06,1258.5,5.2752e+06
102.00,3.9701e+06,92299,61357,1.4153e+05,1.2073e+06,1291.3,5.2775e+06
103.00,3.9508e+06,93067,61977,1.4352e+05,1.2214e+06,1324.5,5.2797e+06
104.00,3.9314e+06,93793,62574,1.4547e+05,1.2358e+06,1358.2,5.2819e+06
105.00,3.9119e+06,94478,63145,1.4738e+05,1.2503e+06,1392.4,5.2841e+06
106.00,3.8924e+06,95119,63690,1.4925e+05,1.265e+06,1427,5.2863e+06
107.00,3.8729e+06,95716,64208,1.5107e+05,1.28e+06,1462,5.2884e+06
108.00,3.8533e+06,96267,64697,1.5285e+05,1.2951e+06,1497.5,5.2904e+06
109.00,3.8338e+06,96772,65157,1.5458e+05,1.3103e+06,1533.4,5.2925e+06
110.00,3.8142e+06,97229,65588,1.5625e+05,1.3258e+06,1569.6,5.2945e+06
111.00,3.7946e+06,97639,65988,1.5787e+05,1.3414e+06,1606.3,5.2965e+06
112.00,3.7751e+06,97999,66357,1.5943e+05,1.3571e+06,1643.3,5.2985e+06
113.00,3.7555e+06,98310,66694,1.6093e+05,1.373e+06,1680.7,5.3004e+06
114.00,3.736e+06,98570,66998,1.6237e+05,1.3891e+06,1718.4,5.3023e+06
115.00,3.7165e+06,98781,67270,1.6375e+05,1.4053e+06,1756.5,5.3041e+06
116.00,3.6971e+06,98940,67508,1.6505e+05,1.4216e+06,1794.8,5.306e+06
117.00,3.6777e+06,99049,67712,1.6629e+05,1.438e+06,1833.5,5.3078e+06
118.00,3.6583e+06,99106,67882,1.6746e+05,1.4546e+06,1872.4,5.3096e+06
119.00,3.6391e+06,99113,68018,1.6855e+05,1.4713e+06,1911.6,5.3114e+06
120.00,3.6199e+06,99069,68119,1.6957e+05,1.4881e+06,1951.1,5.3131e+06
