time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 24.00,4.9867e+06,19737,11625,20596,6.8513e+05,62.426,4.9905e+06
 25.00,4.9785e+06,20644,12165,21617,6.872e+05,67.35,4.9946e+06
 26.00,4.9701e+06,21588,12729,22679,6.8938e+05,72.518,4.9987e+06
 27.00,4.9616e+06,22571,13316,23785,6.9167e+05,77.937,5.0027e+06
 28.00,4.9529e+06,23594,13927,24935,6.9407e+05,83.621,5.0067e+06
 29.00,4.944e+06,24660,14564,26132,6.9659e+05,89.577,5.0107e+06
 30.00,4.9349e+06,25768,15228,27379,6.9923e+05,95.819,5.0146e+06
 31.00,4.9256e+06,26921,15919,28676,7.0199e+05,102.36,5.0184e+06
 32.00,4.9161e+06,28120,16638,30027,7.0489e+05,109.21,5.0222e+06
 33.00,4.9064e+06,29366,17386,31433,7.0792e+05,116.38,5.026e+06
 34.00,4.8965e+06,30661,18165,32897,7.111e+05,123.88,5.0297e+06
 35.00,4.8863e+06,32005,18974,34420,7.1442e+05,131.73,5.0333e+06
 36.00,4.8758e+06,33401,19816,36005,7.179e+05,139.95,5.0369e+06
 37.00,4.8652e+06,34850,20690,37654,7.2154e+05,148.54,5.0404e+06
 38.00,4.8542e+06,36353,21598,39370,7.2535e+05,157.52,5.0439e+06
 39.00,4.843e+06,37912,22541,41154,7.2934e+05,166.92,5.0473e+06
 40.00,4.8316e+06,39527,23519,43010,7.335e+05,176.73,5.0506e+06
 41.00,4.8198e+06,41201,24534,44938,7.3785e+05,186.99,5.0539e+06
 42.00,4.8077e+06,42934,25587,46943,7.424e+05,197.71,5.0571e+06
 43.00,4.7953e+06,44727,26678,49025,7.4715e+05,208.91,5.0602e+06
 44.00,4.7827e+06,46582,27808,51187,7.5211e+05,220.6,5.0633e+06
 45.00,4.7696e+06,48500,28979,53432,7.573e+05,232.8,5.0662e+06
 46.00,4.7563e+06,50482,30191,55762,7.6271e+05,245.54,5.0691e+06
 47.00,4.7426e+06,52528,31444,58179,7.6835e+05,258.83,5.0719e+06
 48.00,4.7285e+06,54640,32740,60685,7.7424e+05,272.69,5.0746e+06
 49.00,4.7141e+06,56818,34079,63283,7.8039e+05,287.16,5.0772e+06
 50.00,4.6993e+06,59064,35462,65975,7.868e+05,302.23,5.0797e+06
 51.00,4.6841e+06,61376,36890,68764,7.9348e+05,317.95,5.0822e+06
 52.00,4.6686e+06,63757,38363,71650,8.0044e+05,334.33,5.0845e+06
 53.00,4.6526e+06,66205,39880,74636,8.077e+05,351.4,5.0867e+06
 54.00,4.6362e+06,68721,41444,77724,8.1526e+05,369.17,5.0889e+06
 55.00,4.6194e+06,71306,43054,80917,8.2313e+05,387.68,5.0909e+06
 56.00,4.6021e+06,73957,44710,84214,8.3132e+05,406.94,5.0928e+06
 57.00,4.5845e+06,76676,46412,87619,8.3985e+05,426.98,5.0946e+06
 58.00,4.5663e+06,79461,48161,91132,8.4872e+05,447.84,5.0962e+06
 59.00,4.5477e+06,82311,49956,94755,8.5795e+05,469.52,5.0978e+06
 60.00,4.5287e+06,85226,51796,98488,8.6754e+05,492.06,5.0992e+06
 61.00,4.5091e+06,88203,53682,1.0233e+05,8.7751e+05,515.49,5.1005e+06
 62.00,4.4891e+06,91240,55612,1.0629e+05,8.8787e+05,539.83,5.1017e+06
 63.00,4.4687e+06,94337,57586,1.1036e+05,8.9863e+05,565.1,5.1027e+06
 64.00,4.4477e+06,97489,59603,1.1454e+05,9.098e+05,591.34,5.1036e+06
 65.00,4.4262e+06,1.007e+05,61661,1.1884e+05,9.2139e+05,618.56,5.1044e+06
 66.00,4.4042e+06,1.0395e+05,63761,1.2325e+05,9.3341e+05,646.81,5.105e+06
 67.00,4.3818e+06,1.0726e+05,65899,1.2777e+05,9.4588e+05,676.09,5.1055e+06
 68.00,4.3588e+06,1.1061e+05,68074,1.324e+05,9.5881e+05,706.44,5.1058e+06
 69.00,4.3353e+06,1.1399e+05,70284,1.3714e+05,9.722e+05,737.88,5.106e+06
 70.00,4.3114e+06,1.1742e+05,72528,1.4198e+05,9.8606e+05,770.44,5.106e+06
 71.00,4.2869e+06,1.2087e+05,74802,1.4693e+05,1.0004e+06,804.15,5.1059e+06
 72.00,4.2619e+06,1.2435e+05,77105,1.5199e+05,1.0153e+06,839.02,5.1056e+06
 73.00,4.2365e+06,1.2785e+05,79433,1.5714e+05,1.0306e+06,875.08,5.1052e+06
 74.00,4.2105e+06,1.3137e+05,81783,1.6239e+05,1.0465e+06,912.36,5.1046e+06
 75.00,4.1841e+06,1.3489e+05,84152,1.6773e+05,1.0629e+06,950.87,5.1038e+06
 76.00,4.1571e+06,1.3842e+05,86536,1.7316e+05,1.0799e+06,990.64,5.1029e+06
 77.00,4.1297e+06,1.4194e+05,88932,1.7867e+05,1.0973e+06,1031.7,5.1018e+06
 78.00,4.1019e+06,1.4545e+05,91336,1.8426e+05,1.1154e+06,1074,5.1006e+06
 79.00,4.0735e+06,1.4894e+05,93743,1.8991e+05,1.134e+06,1117.7,5.0992e+06
 80.00,4.0448e+06,1.5241e+05,96149,1.9564e+05,1.1531e+06,1162.7,5.0976e+06
 81.00,4.0156e+06,1.5584e+05,98550,2.0142e+05,1.1729e+06,1209,5.0959e+06
 82.00,3.986e+06,1.5923e+05,1.0094e+05,2.0725e+05,1.1932e+06,1256.7,5.094e+06
 83.00,3.956e+06,1.6257e+05,1.0332e+05,2.1312e+05,1.2141e+06,1305.7,5.0919e+06
 84.00,3.9256e+06,1.6585e+05,1.0567e+05,2.1903e+05,1.2356e+06,1356.1,5.0897e+06
 85.00,3.8949e+06,1.6907e+05,1.08e+05,2.2497e+05,1.2576e+06,1407.9,5.0873e+06
 86.00,3.8638e+06,1.7221e+05,1.103e+05,2.3091e+05,1.2803e+06,1461.1,5.0847e+06
 87.00,3.8324e+06,1.7527e+05,1.1256e+05,2.3687e+05,1.3036e+06,1515.7,5.082e+06
 88.00,3.8007e+06,1.7824e+05,1.1478e+05,2.4281e+05,1.3274e+06,1571.6,5.0791e+06
 89.00,3.7687e+06,1.8111e+05,1.1695e+05,2.4875e+05,1.3519e+06,1629,5.0761e+06
 90.00,3.7365e+06,1.8387e+05,1.1907e+05,2.5465e+05,1.3769e+06,1687.7,5.073e+06
 91.00,3.704e+06,1.8651e+05,1.2113e+05,2.6052e+05,1.4025e+06,1747.8,5.0696e+06
 92.00,3.6714e+06,1.8903e+05,1.2313e+05,2.6634e+05,1.4287e+06,1809.3,5.0662e+06
 93.00,3.6385e+06,1.9142e+05,1.2506e+05,2.721e+05,1.4555e+06,1872.1,5.0626e+06
 94.00,3.6056e+06,1.9368e+05,1.2691e+05,2.7778e+05,1.4828e+06,1936.3,5.0589e+06
 95.00,3.5725e+06,1.9579e+05,1.2868e+05,2.8337e+05,1.5107e+06,2001.7,5.055e+06
 96.00,3.5393e+06,1.9774e+05,1.3036e+05,2.8887e+05,1.5392e+06,2068.5,5.051e+06
 97.00,3.506e+06,1.9954e+05,1.3196e+05,2.9425e+05,1.5682e+06,2136.5,5.0469e+06
 98.00,3.4727e+06,2.0118e+05,1.3346e+05,2.9951e+05,1.5977e+06,2205.8,5.0427e+06
 99.00,3.4394e+06,2.0265e+05,1.3486e+05,3.0463e+05,1.6277e+06,2276.3,5.0383e+06
100.00,3.4061e+06,2.0395e+05,1.3616e+05,3.0961e+05,1.6583e+06,2348,5.0339e+06
101.00,3.3729e+06,2.0507e+05,1.3735e+05,3.1442e+05,1.6893e+06,2420.8,5.0294e+06
102.00,3.3398e+06,2.0601e+05,1.3843e+05,3.1906e+05,1.7208e+06,2494.7,5.0248e+06
103.00,3.3068e+06,2.0677e+05,1.3939e+05,3.2351e+05,1.7527e+06,2569.6,5.0201e+06
104.00,3.2739e+06,2.0735e+05,1.4024e+05,3.2777e+05,1.7851e+06,2645.6,5.0153e+06
105.00,3.2411e+06,2.0774e+05,1.4097e+05,3.3181e+05,1.8179e+06,2722.6,5.0104e+06
106.00,3.2086e+06,2.0795e+05,1.4158e+05,3.3565e+05,1.8511e+06,2800.5,5.0055e+06
107.00,3.1763e+06,2.0798e+05,1.4206e+05,3.3925e+05,1.8846e+06,2879.2,5.0006e+06
108.00,3.1443e+06,2.0781e+05,1.4242e+05,3.4262e+05,1.9185e+06,2958.8,4.9955e+06
109.00,3.1125e+06,2.0747e+05,1.4266e+05,3.4574e+05,1.9528e+06,3039.1,4.9905e+06
110.00,3.081e+06,2.0694e+05,1.4277e+05,3.486e+05,1.9873e+06,3120.1,4.9854e+06
111.00,3.0498e+06,2.0624e+05,1.4276e+05,3.5121e+05,2.0221e+06,3201.7,4.9803e+06
112.00,3.019e+06,2.0536e+05,1.4262e+05,3.5355e+05,2.0571e+06,3284,4.9751e+06
113.00,2.9885e+06,2.043e+05,1.4236e+05,3.5562e+05,2.0924e+06,3366.7,4.97e+06
114.00,2.9584e+06,2.0308e+05,1.4198e+05,3.574e+05,2.1278e+06,3449.9,4.9649e+06
115.00,2.9287e+06,2.017e+05,1.4147e+05,3.5891e+05,2.1634e+06,3533.5,4.9597e+06
116.00,2.8994e+06,2.0016e+05,1.4085e+05,3.6014e+05,2.1992e+06,3617.4,4.9546e+06
117.00,2.8706e+06,1.9847e+05,1.4012e+05,3.6107e+05,2.235e+06,3701.5,4.9495e+06
118.00,2.8422e+06,1.9663e+05,1.3927e+05,3.6172e+05,2.2709e+06,3785.8,4.9444e+06
119.00,2.8142e+06,1.9465e+05,1.3831e+05,3.6208e+05,2.3069e+06,3870.3,4.9393e+06
120.00,2.7867e+06,1.9254e+05,1.3725e+05,3.6216e+05,2.3429e+06,3954.8,4.9343e+06
