time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 41.00,4.3719e+06,48123,28297,50514,7.4367e+05,200.62,5.4797e+06
 42.00,4.3599e+06,50343,29626,52965,7.4879e+05,212.69,5.481e+06
 43.00,4.3476e+06,52651,31010,55523,7.5417e+05,225.34,5.4822e+06
 44.00,4.3349e+06,55049,32449,58191,7.598e+05,238.61,5.4832e+06
 45.00,4.3218e+06,57538,33947,60973,7.6571e+05,252.51,5.4841e+06
 46.00,4.3083e+06,60122,35503,63874,7.719e+05,267.07,5.4848e+06
 47.00,4.2944e+06,62802,37121,66896,7.7838e+05,282.33,5.4854e+06
 48.00,4.2801e+06,65580,38801,70043,7.8517e+05,298.3,5.4857e+06
 49.00,4.2654e+06,68458,40544,73321,7.9228e+05,315.02,5.4859e+06
 50.00,4.2502e+06,71436,42353,76731,7.9973e+05,332.53,5.4859e+06
 51.00,4.2346e+06,74517,44227,80278,8.0752e+05,350.84,5.4857e+06
 52.00,4.2185e+06,77702,46169,83966,8.1567e+05,370,5.4853e+06
 53.00,4.2019e+06,80991,48180,87799,8.2419e+05,390.04,5.4847e+06
 54.00,4.1848e+06,84385,50259,91779,8.3311e+05,410.98,5.4838e+06
 55.00,4.1672e+06,87885,52409,95911,8.4242e+05,432.88,5.4828e+06
 56.00,4.1491e+06,91490,54630,1.002e+05,8.5216e+05,455.75,5.4815e+06
 57.00,4.1305e+06,95200,56922,1.0464e+05,8.6233e+05,479.65,5.48e+06
 58.00,4.1113e+06,99016,59285,1.0924e+05,8.7295e+05,504.6,5.4782e+06
 59.00,4.0915e+06,1.0293e+05,61720,1.1401e+05,8.8404e+05,530.64,5.4762e+06
 60.00,4.0712e+06,1.0696e+05,64227,1.1894e+05,8.9561e+05,557.82,5.4739e+06
 61.00,4.0504e+06,1.1108e+05,66804,1.2405e+05,9.0768e+05,586.16,5.4713e+06
 62.00,4.0289e+06,1.153e+05,69453,1.2932e+05,9.2026e+05,615.72,5.4685e+06
 63.00,4.0068e+06,1.1961e+05,72171,1.3476e+05,9.3338e+05,646.52,5.4654e+06
 64.00,3.9842e+06,1.2402e+05,74958,1.4037e+05,9.4705e+05,678.62,5.462e+06
 65.00,3.9609e+06,1.2852e+05,77812,1.4616e+05,9.6129e+05,712.04,5.4584e+06
 66.00,3.9371e+06,1.331e+05,80731,1.5211e+05,9.7611e+05,746.84,5.4544e+06
 67.00,3.9126e+06,1.3775e+05,83713,1.5825e+05,9.9154e+05,783.04,5.4501e+06
 68.00,3.8875e+06,1.4249e+05,86756,1.6455e+05,1.0076e+06,820.7,5.4455e+06
 69.00,3.8618e+06,1.4728e+05,89857,1.7102e+05,1.0243e+06,859.85,5.4406e+06
 70.00,3.8355e+06,1.5214e+05,93013,1.7766e+05,1.0416e+06,900.52,5.4354e+06
 71.00,3.8085e+06,1.5705e+05,96219,1.8447e+05,1.0596e+06,942.77,5.4298e+06
 72.00,3.781e+06,1.6201e+05,99473,1.9144e+05,1.0783e+06,986.62,5.424e+06
 73.00,3.7528e+06,1.67e+05,1.0277e+05,1.9856e+05,1.0977e+06,1032.1,5.4177e+06
 74.00,3.7241e+06,1.7202e+05,1.061e+05,2.0584e+05,1.1178e+06,1079.3,5.4112e+06
 75.00,3.6947e+06,1.7705e+05,1.0947e+05,2.1327e+05,1.1386e+06,1128.2,5.4043e+06
 76.00,3.6648e+06,1.8209e+05,1.1286e+05,2.2083e+05,1.1602e+06,1178.8,5.3971e+06
 77.00,3.6343e+06,1.8712e+05,1.1627e+05,2.2853e+05,1.1825e+06,1231.3,5.3895e+06
 78.00,3.6033e+06,1.9214e+05,1.197e+05,2.3635e+05,1.2056e+06,1285.5,5.3816e+06
 79.00,3.5717e+06,1.9712e+05,1.2313e+05,2.4429e+05,1.2295e+06,1341.6,5.3733e+06
 80.00,3.5396e+06,2.0207e+05,1.2656e+05,2.5234e+05,1.2542e+06,1399.5,5.3647e+06
 81.00,3.507e+06,2.0695e+05,1.2998e+05,2.6047e+05,1.2797e+06,1459.3,5.3558e+06
 82.00,3.4739e+06,2.1177e+05,1.3339e+05,2.6869e+05,1.306e+06,1521.1,5.3465e+06
 83.00,3.4404e+06,2.1651e+05,1.3677e+05,2.7698e+05,1.3332e+06,1584.7,5.3369e+06
 84.00,3.4065e+06,2.2115e+05,1.4012e+05,2.8532e+05,1.3611e+06,1650.3,5.3269e+06
 85.00,3.3721e+06,2.2568e+05,1.4343e+05,2.937e+05,1.3899e+06,1717.9,5.3167e+06
 86.00,3.3374e+06,2.3008e+05,1.4668e+05,3.0211e+05,1.4196e+06,1787.4,5.3061e+06
 87.00,3.3024e+06,2.3435e+05,1.4988e+05,3.1052e+05,1.45e+06,1858.9,5.2952e+06
 88.00,3.267e+06,2.3846e+05,1.53e+05,3.1893e+05,1.4813e+06,1932.3,5.284e+06
 89.00,3.2314e+06,2.4241e+05,1.5605e+05,3.2731e+05,1.5135e+06,2007.7,5.2725e+06
 90.00,3.1956e+06,2.4618e+05,1.5901e+05,3.3564e+05,1.5465e+06,2085,5.2607e+06
 91.00,3.1595e+06,2.4975e+05,1.6186e+05,3.4391e+05,1.5803e+06,2164.3,5.2487e+06
 92.00,3.1233e+06,2.5312e+05,1.6462e+05,3.521e+05,1.6149e+06,2245.5,5.2363e+06
 93.00,3.087e+06,2.5627e+05,1.6725e+05,3.6018e+05,1.6503e+06,2328.6,5.2238e+06
 94.00,3.0505e+06,2.5919e+05,1.6976e+05,3.6814e+05,1.6865e+06,2413.6,5.211e+06
 95.00,3.0141e+06,2.6188e+05,1.7214e+05,3.7595e+05,1.7235e+06,2500.4,5.1979e+06
 96.00,2.9776e+06,2.6432e+05,1.7438e+05,3.836e+05,1.7613e+06,2589,5.1847e+06
 97.00,2.9412e+06,2.665e+05,1.7646e+05,3.9106e+05,1.7998e+06,2679.4,5.1713e+06
 98.00,2.9048e+06,2.6842e+05,1.7839e+05,3.9831e+05,1.8391e+06,2771.5,5.1577e+06
 99.00,2.8685e+06,2.7006e+05,1.8016e+05,4.0534e+05,1.8791e+06,2865.3,5.1439e+06
100.00,2.8324e+06,2.7143e+05,1.8176e+05,4.1212e+05,1.9197e+06,2960.6,5.13e+06
101.00,2.7965e+06,2.7253e+05,1.8319e+05,4.1864e+05,1.961e+06,3057.6,5.1159e+06
102.00,2.7608e+06,2.7333e+05,1.8443e+05,4.2487e+05,2.003e+06,3156,5.1018e+06
103.00,2.7253e+06,2.7385e+05,1.8549e+05,4.3079e+05,2.0455e+06,3255.8,5.0875e+06
104.00,2.6902e+06,2.7409e+05,1.8637e+05,4.364e+05,2.0887e+06,3357,5.0732e+06
105.00,2.6554e+06,2.7404e+05,1.8706e+05,4.4167e+05,2.1323e+06,3459.4,5.0588e+06
106.00,2.6209e+06,2.7371e+05,1.8756e+05,4.4658e+05,2.1765e+06,3563.1,5.0444e+06
107.00,2.5869e+06,2.731e+05,1.8786e+05,4.5113e+05,2.2212e+06,3667.8,5.0299e+06
108.00,2.5532e+06,2.7221e+05,1.8797e+05,4.5529e+05,2.2662e+06,3773.6,5.0155e+06
109.00,2.52e+06,2.7105e+05,1.879e+05,4.5907e+05,2.3117e+06,3880.3,5.001e+06
110.00,2.4873e+06,2.6962e+05,1.8763e+05,4.6244e+05,2.3575e+06,3987.8,4.9866e+06
111.00,2.455e+06,2.6793e+05,1.8717e+05,4.654e+05,2.4037e+06,4096,4.9723e+06
112.00,2.4233e+06,2.66e+05,1.8653e+05,4.6794e+05,2.4501e+06,4204.9,4.958e+06
113.00,2.3921e+06,2.6382e+05,1.8571e+05,4.7006e+05,2.4967e+06,4314.4,4.9438e+06
114.00,2.3615e+06,2.6141e+05,1.8471e+05,4.7174e+05,2.5436e+06,4424.3,4.9297e+06
115.00,2.3314e+06,2.5877e+05,1.8354e+05,4.73e+05,2.5905e+06,4534.5,4.9157e+06
116.00,2.302e+06,2.5593e+05,1.822e+05,4.7382e+05,2.6376e+06,4645,4.9018e+06
117.00,2.2731e+06,2.5288e+05,1.807e+05,4.742e+05,2.6847e+06,4755.6,4.888e+06
118.00,2.2448e+06,2.4965e+05,1.7904e+05,4.7415e+05,2.7319e+06,4866.2,4.8745e+06
119.00,2.2172e+06,2.4624e+05,1.7724e+05,4.7368e+05,2.779e+06,4976.8,4.861e+06
120.00,2.1901e+06,2.4267e+05,1.7529e+05,4.7277e+05,2.8261e+06,5087.2,4.8478e+06
