time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 23.00,3.5077e+06,19227,11274,19790,6.8325e+05,57.957,6.4726e+06
 24.00,3.5023e+06,20142,11814,20799,6.8524e+05,62.692,6.474e+06
 25.00,3.4968e+06,21099,12379,21852,6.8734e+05,67.667,6.4753e+06
 26.00,3.4911e+06,22098,12970,22949,6.8954e+05,72.893,6.4766e+06
 27.00,3.4853e+06,23142,13588,24093,6.9186e+05,78.38,6.4777e+06
 28.00,3.4794e+06,24232,14233,25286,6.9429e+05,84.14,6.4787e+06
 29.00,3.4733e+06,25370,14908,26531,6.9685e+05,90.184,6.4796e+06
 30.00,3.4671e+06,26557,15612,27831,6.9953e+05,96.526,6.4804e+06
 31.00,3.4608e+06,27797,16347,29187,7.0234e+05,103.18,6.4811e+06
 32.00,3.4543e+06,29090,17115,30603,7.0529e+05,110.15,6.4817e+06
 33.00,3.4476e+06,30439,17917,32080,7.0839e+05,117.46,6.4821e+06
 34.00,3.4407e+06,31845,18753,33622,7.1163e+05,125.13,6.4824e+06
 35.00,3.4337e+06,33311,19626,35232,7.1503e+05,133.16,6.4825e+06
 36.00,3.4265e+06,34839,20536,36912,7.186e+05,141.57,6.4825e+06
 37.00,3.4191e+06,36431,21485,38664,7.2233e+05,150.39,6.4823e+06
 38.00,3.4115e+06,38088,22474,40494,7.2625e+05,159.62,6.482e+06
 39.00,3.4037e+06,39814,23505,42402,7.3035e+05,169.29,6.4815e+06
 40.00,3.3957e+06,41609,24579,44392,7.3464e+05,179.42,6.4809e+06
 41.00,3.3874e+06,43478,25698,46468,7.3914e+05,190.02,6.48e+06
 42.00,3.3789e+06,45420,26863,48632,7.4385e+05,201.11,6.479e+06
 43.00,3.3702e+06,47440,28075,50888,7.4878e+05,212.72,6.4778e+06
 44.00,3.3612e+06,49538,29336,53239,7.5394e+05,224.86,6.4763e+06
 45.00,3.352e+06,51717,30647,55689,7.5933e+05,237.57,6.4747e+06
 46.00,3.3425e+06,53980,32010,58241,7.6498e+05,250.86,6.4728e+06
 47.00,3.3327e+06,56327,33426,60899,7.7088e+05,264.76,6.4708e+06
 48.00,3.3226e+06,58762,34898,63665,7.7706e+05,279.29,6.4684e+06
 49.00,3.3123e+06,61286,36425,66544,7.8351e+05,294.48,6.4659e+06
 50.00,3.3016e+06,63900,38010,69539,7.9026e+05,310.35,6.463e+06
 51.00,3.2906e+06,66608,39654,72653,7.9731e+05,326.94,6.46e+06
 52.00,3.2793e+06,69410,41358,75891,8.0468e+05,344.26,6.4566e+06
 53.00,3.2677e+06,72307,43123,79255,8.1238e+05,362.36,6.453e+06
 54.00,3.2557e+06,75302,44952,82750,8.2042e+05,381.26,6.449e+06
 55.00,3.2434e+06,78396,46844,86378,8.2881e+05,400.99,6.4448e+06
 56.00,3.2307e+06,81589,48801,90143,8.3757e+05,421.58,6.4403e+06
 57.00,3.2177e+06,84883,50824,94049,8.4671e+05,443.07,6.4354e+06
 58.00,3.2043e+06,88277,52914,98099,8.5625e+05,465.48,6.4302e+06
 59.00,3.1904e+06,91773,55072,1.023e+05,8.662e+05,488.86,6.4247e+06
 60.00,3.1762e+06,95371,57297,1.0664e+05,8.7658e+05,513.23,6.4188e+06
 61.00,3.1616e+06,99070,59591,1.1114e+05,8.8739e+05,538.64,6.4125e+06
 62.00,3.1466e+06,1.0287e+05,61954,1.158e+05,8.9866e+05,565.11,6.4059e+06
 63.00,3.1311e+06,1.0677e+05,64386,1.2061e+05,9.104e+05,592.69,6.3989e+06
 64.00,3.1153e+06,1.1077e+05,66887,1.2558e+05,9.2263e+05,621.4,6.3916e+06
 65.00,3.0989e+06,1.1487e+05,69457,1.3072e+05,9.3536e+05,651.3,6.3838e+06
 66.00,3.0822e+06,1.1906e+05,72095,1.3601e+05,9.4862e+05,682.42,6.3756e+06
 67.00,3.065e+06,1.2334e+05,74800,1.4148e+05,9.624e+05,714.79,6.367e+06
 68.00,3.0474e+06,1.2772e+05,77572,1.4711e+05,9.7674e+05,748.45,6.358e+06
 69.00,3.0293e+06,1.3218e+05,80409,1.5291e+05,9.9165e+05,783.45,6.3485e+06
 70.00,3.0107e+06,1.3672e+05,83310,1.5887e+05,1.0071e+06,819.82,6.3386e+06
 71.00,2.9917e+06,1.4135e+05,86273,1.65e+05,1.0232e+06,857.61,6.3282e+06
 72.00,2.9722e+06,1.4605e+05,89295,1.713e+05,1.04e+06,896.84,6.3174e+06
 73.00,2.9523e+06,1.5081e+05,92375,1.7777e+05,1.0573e+06,937.56,6.3061e+06
 74.00,2.9319e+06,1.5564e+05,95509,1.8439e+05,1.0753e+06,979.81,6.2944e+06
 75.00,2.911e+06,1.6052e+05,98695,1.9118e+05,1.094e+06,1023.6,6.2821e+06
 76.00,2.8897e+06,1.6546e+05,1.0193e+05,1.9813e+05,1.1133e+06,1069,6.2694e+06
 77.00,2.8679e+06,1.7043e+05,1.0521e+05,2.0523e+05,1.1334e+06,1116.1,6.2562e+06
 78.00,2.8457e+06,1.7544e+05,1.0852e+05,2.1249e+05,1.1541e+06,1164.8,6.2425e+06
 79.00,2.823e+06,1.8047e+05,1.1187e+05,2.1988e+05,1.1756e+06,1215.3,6.2283e+06
 80.00,2.7999e+06,1.8552e+05,1.1526e+05,2.2742e+05,1.1979e+06,1267.5,6.2136e+06
 81.00,2.7764e+06,1.9057e+05,1.1866e+05,2.3509e+05,1.2209e+06,1321.4,6.1984e+06
 82.00,2.7525e+06,1.9561e+05,1.2209e+05,2.4289e+05,1.2446e+06,1377.2,6.1827e+06
 83.00,2.7281e+06,2.0064e+05,1.2553e+05,2.5081e+05,1.2692e+06,1434.8,6.1666e+06
 84.00,2.7034e+06,2.0564e+05,1.2897e+05,2.5883e+05,1.2945e+06,1494.2,6.1499e+06
 85.00,2.6783e+06,2.106e+05,1.3241e+05,2.6696e+05,1.3207e+06,1555.6,6.1328e+06
 86.00,2.6528e+06,2.1551e+05,1.3585e+05,2.7517e+05,1.3476e+06,1618.8,6.1151e+06
 87.00,2.627e+06,2.2036e+05,1.3927e+05,2.8346e+05,1.3754e+06,1684,6.097e+06
 88.00,2.6009e+06,2.2512e+05,1.4267e+05,2.9182e+05,1.404e+06,1751.1,6.0784e+06
 89.00,2.5744e+06,2.298e+05,1.4603e+05,3.0022e+05,1.4335e+06,1820.2,6.0594e+06
 90.00,2.5477e+06,2.3438e+05,1.4936e+05,3.0867e+05,1.4637e+06,1891.2,6.0399e+06
 91.00,2.5207e+06,2.3884e+05,1.5264e+05,3.1714e+05,1.4949e+06,1964.2,6.0199e+06
 92.00,2.4935e+06,2.4317e+05,1.5586e+05,3.2562e+05,1.5268e+06,2039.2,5.9996e+06
 93.00,2.466e+06,2.4736e+05,1.5902e+05,3.3409e+05,1.5596e+06,2116.2,5.9788e+06
 94.00,2.4384e+06,2.5139e+05,1.621e+05,3.4254e+05,1.5933e+06,2195.1,5.9576e+06
 95.00,2.4106e+06,2.5526e+05,1.651e+05,3.5095e+05,1.6278e+06,2276,5.936e+06
 96.00,2.3827e+06,2.5895e+05,1.6801e+05,3.5929e+05,1.6631e+06,2358.9,5.9141e+06
 97.00,2.3546e+06,2.6244e+05,1.7082e+05,3.6756e+05,1.6993e+06,2443.7,5.8918e+06
 98.00,2.3265e+06,2.6574e+05,1.7352e+05,3.7574e+05,1.7362e+06,2530.4,5.8692e+06
 99.00,2.2983e+06,2.6881e+05,1.7611e+05,3.8379e+05,1.774e+06,2619,5.8463e+06
100.00,2.2701e+06,2.7167e+05,1.7857e+05,3.9172e+05,1.8126e+06,2709.5,5.823e+06
101.00,2.2419e+06,2.7429e+05,1.809e+05,3.9949e+05,1.8519e+06,2801.8,5.7996e+06
102.00,2.2137e+06,2.7667e+05,1.8309e+05,4.0708e+05,1.892e+06,2895.9,5.7758e+06
103.00,2.1856e+06,2.7881e+05,1.8513e+05,4.1449e+05,1.9329e+06,2991.8,5.7519e+06
104.00,2.1576e+06,2.8068e+05,1.8702e+05,4.2168e+05,1.9745e+06,3089.3,5.7278e+06
105.00,2.1296e+06,2.823e+05,1.8875e+05,4.2864e+05,2.0168e+06,3188.5,5.7034e+06
106.00,2.1019e+06,2.8364e+05,1.9031e+05,4.3535e+05,2.0597e+06,3289.3,5.679e+06
107.00,2.0743e+06,2.8472e+05,1.9171e+05,4.418e+05,2.1034e+06,3391.7,5.6544e+06
108.00,2.0469e+06,2.8552e+05,1.9293e+05,4.4795e+05,2.1476e+06,3495.5,5.6298e+06
109.00,2.0197e+06,2.8604e+05,1.9397e+05,4.5381e+05,2.1925e+06,3600.7,5.605e+06
110.00,1.9928e+06,2.8629e+05,1.9484e+05,4.5935e+05,2.2379e+06,3707.2,5.5803e+06
111.00,1.9661e+06,2.8627e+05,1.9552e+05,4.6455e+05,2.2838e+06,3815,5.5555e+06
112.00,1.9397e+06,2.8597e+05,1.9601e+05,4.6941e+05,2.3303e+06,3924,5.5307e+06
113.00,1.9137e+06,2.8539e+05,1.9633e+05,4.7391e+05,2.3772e+06,4034.1,5.506e+06
114.00,1.888e+06,2.8455e+05,1.9645e+05,4.7803e+05,2.4245e+06,4145.1,5.4813e+06
115.00,1.8626e+06,2.8345e+05,1.9639e+05,4.8177e+05,2.4722e+06,4257.1,5.4567e+06
116.00,1.8376e+06,2.8209e+05,1.9614e+05,4.8511e+05,2.5203e+06,4369.9,5.4323e+06
117.00,1.813e+06,2.8047e+05,1.9572e+05,4.8805e+05,2.5687e+06,4483.5,5.408e+06
118.00,1.7888e+06,2.7861e+05,1.9511e+05,4.9058e+05,2.6174e+06,4597.6,5.3838e+06
119.00,1.765e+06,2.7651e+05,1.9433e+05,4.927e+05,2.6663e+06,4712.4,5.3598e+06
120.00,1.7417e+06,2.7419e+05,1.9337e+05,4.9439e+05,2.7153e+06,4827.5,5.336e+06
