time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
  0.00,1.4692e+06,4934,4934,2467,6.591e+05,0,8.5624e+06
  1.00,1.4681e+06,5198,4604.7,3423.3,6.5937e+05,0.69074,8.5628e+06
  2.00,1.467e+06,5356.4,4384.4,4221.2,6.5973e+05,1.5853,8.5632e+06
  3.00,1.466e+06,5446.8,4234.3,4897.5,6.6016e+05,2.6512,8.5637e+06
  4.00,1.4649e+06,5493.4,4129.5,5478.1,6.6065e+05,3.8634,8.5642e+06
  5.00,1.4639e+06,5511.8,4053.9,5981.3,6.6119e+05,5.2016,8.5647e+06
  6.00,1.4629e+06,5512.1,3997.1,6420.2,6.6179e+05,6.6496,8.5652e+06
  7.00,1.4619e+06,5500.7,3952.5,6804.9,6.6242e+05,8.1935,8.5657e+06
  8.00,1.4609e+06,5481.9,3915.7,7142.8,6.6309e+05,9.8216,8.5662e+06
  9.00,1.4599e+06,5458.2,3884,7440.1,6.6379e+05,11.524,8.5667e+06
 10.00,1.4589e+06,5431.4,3855.5,7701.6,6.6452e+05,13.291,8.5673e+06
 11.00,1.4579e+06,5402.7,3829.2,7931.4,6.6527e+05,15.115,8.5678e+06
 12.00,1.4569e+06,5372.7,3804.3,8133,6.6605e+05,16.99,8.5683e+06
 13.00,1.456e+06,5342,3780.2,8309.2,6.6684e+05,18.909,8.5689e+06
 14.00,1.455e+06,5310.8,3756.8,8462.8,6.6765e+05,20.866,8.5694e+06
 15.00,1.454e+06,5279.4,3733.8,8596,6.6847e+05,22.856,8.57e+06
 16.00,1.453e+06,5247.7,3711.1,8710.8,6.6931e+05,24.876,8.5705e+06
 17.00,1.4521e+06,5216,3688.6,8808.9,6.7015e+05,26.92,8.571e+06
 18.00,1.4511e+06,5184.3,3666.2,8892.2,6.7101e+05,28.986,8.5716e+06
 19.00,1.4502e+06,5152.7,3643.9,8961.9,6.7187e+05,31.069,8.5722e+06
 20.00,1.4492e+06,5121,3621.7,9019.4,6.7274e+05,33.167,8.5727e+06
 21.00,1.4482e+06,5089.4,3599.6,9066,6.7362e+05,35.277,8.5733e+06
 22.00,1.4473e+06,5057.9,3577.6,9102.5,6.745e+05,37.397,8.5738e+06
 23.00,1.4464e+06,5026.5,3555.6,9130.1,6.7538e+05,39.524,8.5744e+06
 24.00,1.4454e+06,4995.1,3533.7,9149.6,6.7626e+05,41.657,8.575e+06
 25.00,1.4445e+06,4963.9,3511.9,9161.7,6.7715e+05,43.793,8.5755e+06
 26.00,1.4435e+06,4932.7,3490.1,9167.3,6.7803e+05,45.932,8.5761e+06
 27.00,1.4426e+06,4901.6,3468.4,9166.8,6.7892e+05,48.071,8.5767e+06
 28.00,1.4417e+06,4870.6,3446.8,9161,6.7981e+05,50.209,8.5772e+06
 29.00,1.4407e+06,4839.6,3425.2,9150.3,6.8069e+05,52.346,8.5778e+06
 30.00,1.4398e+06,4808.8,3403.6,9135.2,6.8158e+05,54.479,8.5784e+06
 31.00,1.4389e+06,4778.1,3382.2,9116.2,6.8246e+05,56.609,8.579e+06
 32.00,1.438e+06,4747.5,3360.8,9093.6,6.8334e+05,58.733,8.5796e+06
 33.00,1.4371e+06,4716.9,3339.4,9067.8,6.8422e+05,60.852,8.5801e+06
 34.00,1.4362e+06,4686.5,3318.2,9039.1,6.8509e+05,62.964,8.5807e+06
 35.00,1.4353e+06,4656.2,3297,9007.9,6.8596e+05,65.07,8.5813e+06
 36.00,1.4344e+06,4625.9,3275.8,8974.3,6.8683e+05,67.168,8.5819e+06
 37.00,1.4335e+06,4595.8,3254.7,8938.6,6.877e+05,69.258,8.5825e+06
 38.00,1.4326e+06,4565.8,3233.7,8901,6.8856e+05,71.339,8.5831e+06
 39.00,1.4317e+06,4535.9,3212.8,8861.8,6.8942e+05,73.412,8.5837e+06
 40.00,1.4308e+06,4506,3191.9,8821,6.9027e+05,75.475,8.5843e+06
 41.00,1.4299e+06,4476.3,3171.1,8778.9,6.9112e+05,77.528,8.5849e+06
 42.00,1.429e+06,4446.7,3150.4,8735.7,6.9197e+05,79.571,8.5855e+06
 43.00,1.4281e+06,4417.2,3129.8,8691.3,6.9281e+05,81.604,8.5861e+06
 44.00,1.4272e+06,4387.8,3109.2,8646,6.9364e+05,83.627,8.5867e+06
 45.00,1.4264e+06,4358.6,3088.7,8599.9,6.9447e+05,85.639,8.5873e+06
 46.00,1.4255e+06,4329.4,3068.3,8553,6.953e+05,87.64,8.588e+06
 47.00,1.4246e+06,4300.3,3047.9,8505.5,6.9612e+05,89.631,8.5886e+06
 48.00,1.4237e+06,4271.4,3027.6,8457.4,6.9694e+05,91.61,8.5892e+06
 49.00,1.4229e+06,4242.6,3007.4,8408.8,6.9775e+05,93.577,8.5898e+06
 50.00,1.422e+06,4213.9,2987.3,8359.8,6.9856e+05,95.534,8.5904e+06
 51.00,1.4212e+06,4185.3,2967.2,8310.4,6.9937e+05,97.479,8.5911e+06
 52.00,1.4203e+06,4156.8,2947.3,8260.7,7.0016e+05,99.412,8.5917e+06
 53.00,1.4195e+06,4128.4,2927.4,8210.8,7.0096e+05,101.33,8.5923e+06
 54.00,1.4186e+06,4100.1,2907.5,8160.6,7.0174e+05,103.24,8.593e+06
 55.00,1.4178e+06,4072,2887.8,8110.2,7.0253e+05,105.14,8.5936e+06
 56.00,1.4169e+06,4044,2868.2,8059.7,7.033e+05,107.03,8.5942e+06
 57.00,1.4161e+06,4016.1,2848.6,8009.1,7.0408e+05,108.9,8.5949e+06
 58.00,1.4152e+06,3988.3,2829.1,7958.4,7.0485e+05,110.77,8.5955e+06
 59.00,1.4144e+06,3960.7,2809.7,7907.6,7.0561e+05,112.62,8.5961e+06
 60.00,1.4136e+06,3933.1,2790.3,7856.8,7.0637e+05,114.46,8.5968e+06
 61.00,1.4127e+06,3905.7,2771.1,7806.1,7.0712e+05,116.28,8.5974e+06
 62.00,1.4119e+06,3878.4,2751.9,7755.3,7.0787e+05,118.1,8.5981e+06
 63.00,1.4111e+06,3851.2,2732.8,7704.6,7.0861e+05,119.9,8.5987e+06
 64.00,1.4103e+06,3824.2,2713.8,7653.9,7.0934e+05,121.69,8.5994e+06
 65.00,1.4095e+06,3797.2,2694.9,7603.3,7.1008e+05,123.47,8.6e+06
 66.00,1.4086e+06,3770.4,2676,7552.8,7.108e+05,125.24,8.6007e+06
 67.00,1.4078e+06,3743.7,2657.3,7502.4,7.1153e+05,127,8.6014e+06
 68.00,1.407e+06,3717.2,2638.6,7452,7.1224e+05,128.74,8.602e+06
 69.00,1.4062e+06,3690.7,2620,7401.8,7.1295e+05,130.48,8.6027e+06
 70.00,1.4054e+06,3664.4,2601.5,7351.8,7.1366e+05,132.2,8.6033e+06
 71.00,1.4046e+06,3638.2,2583.1,7301.9,7.1436e+05,133.91,8.604e+06
 72.00,1.4038e+06,3612.2,2564.8,7252.1,7.1506e+05,135.61,8.6047e+06
 73.00,1.403e+06,3586.2,2546.5,7202.5,7.1575e+05,137.29,8.6054e+06
 74.00,1.4022e+06,3560.4,2528.4,7153,7.1644e+05,138.97,8.606e+06
 75.00,1.4014e+06,3534.7,2510.3,7103.7,7.1712e+05,140.63,8.6067e+06
 76.00,1.4006e+06,3509.2,2492.3,7054.6,7.178e+05,142.28,8.6074e+06
 77.00,1.3998e+06,3483.8,2474.4,7005.6,7.1847e+05,143.92,8.6081e+06
 78.00,1.3991e+06,3458.5,2456.6,6956.9,7.1914e+05,145.55,8.6087e+06
 79.00,1.3983e+06,3433.3,2438.9,6908.3,7.198e+05,147.17,8.6094e+06
 80.00,1.3975e+06,3408.2,2421.3,6859.9,7.2046e+05,148.77,8.6101e+06
 81.00,1.3967e+06,3383.3,2403.7,6811.7,7.2111e+05,150.37,8.6108e+06
 82.00,1.3959e+06,3358.5,2386.2,6763.7,7.2176e+05,151.95,8.6115e+06
 83.00,1.3952e+06,3333.8,2368.9,6715.9,7.224e+05,153.53,8.6122e+06
 84.00,1.3944e+06,3309.3,2351.6,6668.3,7.2304e+05,155.09,8.6129e+06
 85.00,1.3936e+06,3284.9,2334.4,6621,7.2367e+05,156.64,8.6136e+06
 86.00,1.3929e+06,3260.6,2317.3,6573.8,7.243e+05,158.18,8.6142e+06
 87.00,1.3921e+06,3236.4,2300.3,6526.8,7.2492e+05,159.71,8.6149e+06
 88.00,1.3914e+06,3212.4,2283.3,6480.1,7.2554e+05,161.22,8.6156e+06
 89.00,1.3906e+06,3188.5,2266.5,6433.6,7.2616e+05,162.73,8.6163e+06
 90.00,1.3899e+06,3164.7,2249.7,6387.3,7.2677e+05,164.23,8.617e+06
 91.00,1.3891e+06,3141.1,2233,6341.2,7.2737e+05,165.71,8.6177e+06
 92.00,1.3884e+06,3117.6,2216.5,6295.3,7.2797e+05,167.18,8.6185e+06
 93.00,1.3876e+06,3094.2,2200,6249.6,7.2857e+05,168.65,8.6192e+06
 94.00,1.3869e+06,3070.9,2183.6,6204.2,7.2916e+05,170.1,8.6199e+06
 95.00,1.3861e+06,3047.8,2167.3,6159,7.2975e+05,171.54,8.6206e+06
 96.00,1.3854e+06,3024.8,2151,6114,7.3033e+05,172.98,8.6213e+06
