time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 30.00,5.4478e+06,63789,34578,52346,7.1852e+05,141.01,4.4e+06
 31.00,5.4302e+06,68490,37162,56353,7.2391e+05,153.69,4.4014e+06
 32.00,5.4116e+06,73509,39925,60649,7.297e+05,167.33,4.4025e+06
 33.00,5.3922e+06,78864,42879,65252,7.3595e+05,182.01,4.4033e+06
 34.00,5.3717e+06,84573,46035,70183,7.4266e+05,197.81,4.4037e+06
 35.00,5.3501e+06,90653,49404,75463,7.4989e+05,214.79,4.4038e+06
 36.00,5.3275e+06,97123,52998,81112,7.5765e+05,233.05,4.4035e+06
 37.00,5.3036e+06,1.04e+05,56828,87154,7.66e+05,252.68,4.4027e+06
 38.00,5.2784e+06,1.1131e+05,60907,93612,7.7498e+05,273.76,4.4015e+06
 39.00,5.2519e+06,1.1905e+05,65246,1.0051e+05,7.8461e+05,296.4,4.3998e+06
 40.00,5.224e+06,1.2726e+05,69858,1.0787e+05,7.9496e+05,320.7,4.3976e+06
 41.00,5.1947e+06,1.3595e+05,74754,1.1573e+05,8.0607e+05,346.77,4.3949e+06
 42.00,5.1638e+06,1.4512e+05,79947,1.241e+05,8.1798e+05,374.74,4.3916e+06
 43.00,5.1312e+06,1.5481e+05,85447,1.3301e+05,8.3075e+05,404.73,4.3877e+06
 44.00,5.097e+06,1.6501e+05,91265,1.425e+05,8.4444e+05,436.86,4.3832e+06
 45.00,5.061e+06,1.7574e+05,97411,1.5258e+05,8.5911e+05,471.28,4.378e+06
 46.00,5.0232e+06,1.87e+05,1.0389e+05,1.6328e+05,8.748e+05,508.11,4.3721e+06
 47.00,4.9834e+06,1.988e+05,1.1072e+05,1.7464e+05,8.916e+05,547.52,4.3655e+06
 48.00,4.9417e+06,2.1113e+05,1.179e+05,1.8667e+05,9.0956e+05,589.66,4.3581e+06
 49.00,4.898e+06,2.2401e+05,1.2544e+05,1.9939e+05,9.2875e+05,634.69,4.3499e+06
 50.00,4.8522e+06,2.374e+05,1.3333e+05,2.1284e+05,9.4925e+05,682.77,4.3409e+06
 51.00,4.8043e+06,2.5132e+05,1.4158e+05,2.2704e+05,9.7112e+05,734.08,4.331e+06
 52.00,4.7543e+06,2.6572e+05,1.5019e+05,2.4199e+05,9.9445e+05,788.78,4.3202e+06
 53.00,4.702e+06,2.806e+05,1.5915e+05,2.5773e+05,1.0193e+06,847.07,4.3085e+06
 54.00,4.6475e+06,2.9592e+05,1.6845e+05,2.7425e+05,1.0458e+06,909.12,4.2958e+06
 55.00,4.5908e+06,3.1164e+05,1.7808e+05,2.9158e+05,1.0739e+06,975.11,4.2821e+06
 56.00,4.5318e+06,3.2771e+05,1.8802e+05,3.0971e+05,1.1038e+06,1045.2,4.2674e+06
 57.00,4.4707e+06,3.4409e+05,1.9826e+05,3.2864e+05,1.1356e+06,1119.7,4.2516e+06
 58.00,4.4073e+06,3.6071e+05,2.0877e+05,3.4838e+05,1.1692e+06,1198.7,4.2348e+06
 59.00,4.3419e+06,3.7751e+05,2.1952e+05,3.689e+05,1.2049e+06,1282.3,4.2169e+06
 60.00,4.2743e+06,3.9441e+05,2.3048e+05,3.9019e+05,1.2427e+06,1370.9,4.1979e+06
 61.00,4.2048e+06,4.1132e+05,2.4161e+05,4.1222e+05,1.2826e+06,1464.5,4.1779e+06
 62.00,4.1333e+06,4.2817e+05,2.5286e+05,4.3496e+05,1.3248e+06,1563.3,4.1567e+06
 63.00,4.0601e+06,4.4485e+05,2.6419e+05,4.5836e+05,1.3692e+06,1667.5,4.1345e+06
 64.00,3.9851e+06,4.6127e+05,2.7554e+05,4.8238e+05,1.416e+06,1777.3,4.1112e+06
 65.00,3.9087e+06,4.7731e+05,2.8686e+05,5.0696e+05,1.4653e+06,1892.7,4.0868e+06
 66.00,3.8309e+06,4.9288e+05,2.9809e+05,5.3202e+05,1.517e+06,2013.9,4.0614e+06
 67.00,3.7518e+06,5.0787e+05,3.0916e+05,5.5749e+05,1.5712e+06,2141,4.035e+06
 68.00,3.6718e+06,5.2216e+05,3.2e+05,5.8329e+05,1.628e+06,2274.1,4.0077e+06
 69.00,3.591e+06,5.3565e+05,3.3056e+05,6.0932e+05,1.6873e+06,2413.2,3.9794e+06
 70.00,3.5095e+06,5.4824e+05,3.4076e+05,6.3547e+05,1.7493e+06,2558.4,3.9503e+06
 71.00,3.4277e+06,5.5982e+05,3.5052e+05,6.6163e+05,1.8138e+06,2709.8,3.9204e+06
 72.00,3.3457e+06,5.7031e+05,3.5979e+05,6.8769e+05,1.881e+06,2867.2,3.8898e+06
 73.00,3.2637e+06,5.7961e+05,3.6849e+05,7.1352e+05,1.9507e+06,3030.7,3.8585e+06
 74.00,3.182e+06,5.8766e+05,3.7657e+05,7.3899e+05,2.023e+06,3200.1,3.8266e+06
 75.00,3.1008e+06,5.9439e+05,3.8395e+05,7.6398e+05,2.0978e+06,3375.5,3.7942e+06
 76.00,3.0203e+06,5.9976e+05,3.9058e+05,7.8835e+05,2.1751e+06,3556.6,3.7614e+06
 77.00,2.9407e+06,6.0371e+05,3.9642e+05,8.1196e+05,2.2548e+06,3743.3,3.7282e+06
 78.00,2.8621e+06,6.0623e+05,4.0143e+05,8.3468e+05,2.3367e+06,3935.5,3.6948e+06
 79.00,2.7849e+06,6.0731e+05,4.0555e+05,8.5639e+05,2.4209e+06,4132.8,3.6612e+06
 80.00,2.7091e+06,6.0695e+05,4.0878e+05,8.7694e+05,2.5072e+06,4335,3.6276e+06
 81.00,2.6349e+06,6.0517e+05,4.1108e+05,8.9624e+05,2.5954e+06,4541.9,3.594e+06
 82.00,2.5625e+06,6.0199e+05,4.1245e+05,9.1416e+05,2.6855e+06,4753.1,3.5605e+06
 83.00,2.4919e+06,5.9746e+05,4.1287e+05,9.3059e+05,2.7774e+06,4968.4,3.5271e+06
 84.00,2.4233e+06,5.9164e+05,4.1237e+05,9.4545e+05,2.8707e+06,5187.3,3.4941e+06
 85.00,2.3568e+06,5.8458e+05,4.1095e+05,9.5866e+05,2.9655e+06,5409.5,3.4613e+06
 86.00,2.2924e+06,5.7636e+05,4.0863e+05,9.7014e+05,3.0615e+06,5634.5,3.4291e+06
 87.00,2.2302e+06,5.6706e+05,4.0545e+05,9.7983e+05,3.1586e+06,5862.1,3.3972e+06
 88.00,2.1702e+06,5.5677e+05,4.0143e+05,9.877e+05,3.2565e+06,6091.7,3.366e+06
 89.00,2.1125e+06,5.4558e+05,3.9661e+05,9.9371e+05,3.3551e+06,6322.9,3.3353e+06
 90.00,2.057e+06,5.3357e+05,3.9106e+05,9.9785e+05,3.4542e+06,6555.2,3.3054e+06
 91.00,2.0038e+06,5.2085e+05,3.8481e+05,1.0001e+06,3.5536e+06,6788.4,3.2761e+06
 92.00,1.9529e+06,5.0752e+05,3.7792e+05,1.0005e+06,3.6532e+06,7021.8,3.2476e+06
 93.00,1.9041e+06,4.9365e+05,3.7044e+05,9.9908e+05,3.7527e+06,7255.1,3.2198e+06
 94.00,1.8576e+06,4.7936e+05,3.6245e+05,9.9584e+05,3.8519e+06,7487.9,3.1929e+06
 95.00,1.8132e+06,4.6473e+05,3.5399e+05,9.9085e+05,3.9508e+06,7719.7,3.1668e+06
 96.00,1.7709e+06,4.4983e+05,3.4512e+05,9.8416e+05,4.049e+06,7950.2,3.1415e+06
 97.00,1.7306e+06,4.3477e+05,3.3591e+05,9.7583e+05,4.1465e+06,8178.9,3.1171e+06
 98.00,1.6923e+06,4.196e+05,3.2642e+05,9.6596e+05,4.2431e+06,8405.5,3.0936e+06
 99.00,1.656e+06,4.0441e+05,3.1669e+05,9.5462e+05,4.3387e+06,8629.5,3.0709e+06
100.00,1.6214e+06,3.8925e+05,3.0679e+05,9.4189e+05,4.433e+06,8850.8,3.0491e+06
101.00,1.5887e+06,3.742e+05,2.9676e+05,9.2788e+05,4.526e+06,9069,3.0282e+06
102.00,1.5577e+06,3.5929e+05,2.8666e+05,9.1268e+05,4.6175e+06,9283.8,3.0082e+06
103.00,1.5283e+06,3.4459e+05,2.7653e+05,8.964e+05,4.7075e+06,9494.8,2.989e+06
104.00,1.5005e+06,3.3013e+05,2.6642e+05,8.7912e+05,4.7958e+06,9702,2.9706e+06
105.00,1.4742e+06,3.1595e+05,2.5635e+05,8.6096e+05,4.8823e+06,9905,2.9531e+06
106.00,1.4493e+06,3.0208e+05,2.4638e+05,8.4202e+05,4.967e+06,10104,2.9364e+06
107.00,1.4258e+06,2.8855e+05,2.3652e+05,8.2239e+05,5.0497e+06,10298,2.9204e+06
108.00,1.4036e+06,2.7539e+05,2.2681e+05,8.0218e+05,5.1304e+06,10487,2.9052e+06
109.00,1.3826e+06,2.626e+05,2.1728e+05,7.8148e+05,5.2091e+06,10672,2.8908e+06
110.00,1.3629e+06,2.5021e+05,2.0794e+05,7.6039e+05,5.2858e+06,10852,2.8771e+06
111.00,1.3442e+06,2.3822e+05,1.9881e+05,7.3899e+05,5.3603e+06,11027,2.8641e+06
112.00,1.3266e+06,2.2665e+05,1.8991e+05,7.1737e+05,5.4326e+06,11197,2.8517e+06
113.00,1.31e+06,2.155e+05,1.8126e+05,6.9561e+05,5.5028e+06,11362,2.84e+06
114.00,1.2943e+06,2.0476e+05,1.7286e+05,6.7378e+05,5.5708e+06,11522,2.829e+06
115.00,1.2795e+06,1.9444e+05,1.6473e+05,6.5196e+05,5.6366e+06,11676,2.8185e+06
116.00,1.2656e+06,1.8453e+05,1.5686e+05,6.3021e+05,5.7003e+06,11826,2.8086e+06
117.00,1.2525e+06,1.7504e+05,1.4926e+05,6.0859e+05,5.7618e+06,11970,2.7993e+06
118.00,1.2401e+06,1.6595e+05,1.4194e+05,5.8716e+05,5.8211e+06,12110,2.7905e+06
119.00,1.2284e+06,1.5726e+05,1.3489e+05,5.6597e+05,5.8784e+06,12244,2.7822e+06
120.00,1.2174e+06,1.4895e+05,1.2812e+05,5.4507e+05,5.9335e+06,12374,2.7744e+06
