time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 24.00,4.9686e+06,34034,18769,29305,6.9088e+05,75.898,4.9726e+06
 25.00,4.958e+06,36351,20058,31381,6.9388e+05,82.976,4.975e+06
 26.00,4.947e+06,38816,21431,33593,6.9709e+05,90.554,4.9773e+06
 27.00,4.9355e+06,41440,22893,35950,7.0052e+05,98.664,4.9793e+06
 28.00,4.9236e+06,44229,24451,38461,7.042e+05,107.34,4.9812e+06
 29.00,4.9112e+06,47195,26108,41136,7.0814e+05,116.63,4.9828e+06
 30.00,4.8983e+06,50346,27871,43985,7.1235e+05,126.55,4.9843e+06
 31.00,4.8848e+06,53692,29746,47019,7.1685e+05,137.17,4.9854e+06
 32.00,4.8707e+06,57244,31739,50248,7.2167e+05,148.51,4.9864e+06
 33.00,4.856e+06,61011,33857,53686,7.2682e+05,160.63,4.9871e+06
 34.00,4.8407e+06,65005,36105,57343,7.3232e+05,173.58,4.9874e+06
 35.00,4.8247e+06,69237,38492,61233,7.3819e+05,187.41,4.9875e+06
 36.00,4.8079e+06,73716,41023,65369,7.4447e+05,202.17,4.9873e+06
 37.00,4.7904e+06,78456,43706,69765,7.5117e+05,217.94,4.9868e+06
 38.00,4.7721e+06,83466,46548,74435,7.5832e+05,234.75,4.9859e+06
 39.00,4.753e+06,88758,49557,79393,7.6596e+05,252.69,4.9846e+06
 40.00,4.7329e+06,94343,52740,84656,7.741e+05,271.83,4.9829e+06
 41.00,4.712e+06,1.0023e+05,56104,90238,7.8278e+05,292.23,4.9808e+06
 42.00,4.69e+06,1.0643e+05,59657,96156,7.9203e+05,313.96,4.9783e+06
 43.00,4.6671e+06,1.1296e+05,63407,1.0243e+05,8.0189e+05,337.13,4.9753e+06
 44.00,4.643e+06,1.1982e+05,67359,1.0906e+05,8.1239e+05,361.79,4.9718e+06
 45.00,4.6179e+06,1.2702e+05,71522,1.1609e+05,8.2358e+05,388.05,4.9678e+06
 46.00,4.5916e+06,1.3457e+05,75902,1.2351e+05,8.3548e+05,416,4.9633e+06
 47.00,4.5641e+06,1.4248e+05,80506,1.3136e+05,8.4814e+05,445.72,4.9582e+06
 48.00,4.5354e+06,1.5075e+05,85338,1.3964e+05,8.616e+05,477.33,4.9525e+06
 49.00,4.5054e+06,1.5938e+05,90404,1.4837e+05,8.7592e+05,510.92,4.9462e+06
 50.00,4.4741e+06,1.6838e+05,95708,1.5757e+05,8.9112e+05,546.61,4.9393e+06
 51.00,4.4414e+06,1.7775e+05,1.0125e+05,1.6726e+05,9.0727e+05,584.5,4.9317e+06
 52.00,4.4073e+06,1.8748e+05,1.0705e+05,1.7744e+05,9.244e+05,624.7,4.9234e+06
 53.00,4.3717e+06,1.9757e+05,1.1308e+05,1.8814e+05,9.4258e+05,667.34,4.9143e+06
 54.00,4.3347e+06,2.0802e+05,1.1936e+05,1.9937e+05,9.6184e+05,712.54,4.9046e+06
 55.00,4.2962e+06,2.188e+05,1.2589e+05,2.1113e+05,9.8225e+05,760.42,4.894e+06
 56.00,4.2562e+06,2.2991e+05,1.3266e+05,2.2343e+05,1.0039e+06,811.11,4.8827e+06
 57.00,4.2146e+06,2.4134e+05,1.3966e+05,2.363e+05,1.0267e+06,864.74,4.8705e+06
 58.00,4.1715e+06,2.5305e+05,1.469e+05,2.4972e+05,1.0509e+06,921.43,4.8575e+06
 59.00,4.1268e+06,2.6503e+05,1.5435e+05,2.6371e+05,1.0764e+06,981.32,4.8436e+06
 60.00,4.0806e+06,2.7724e+05,1.6202e+05,2.7826e+05,1.1034e+06,1044.5,4.8288e+06
 61.00,4.0329e+06,2.8966e+05,1.6988e+05,2.9337e+05,1.1318e+06,1111.2,4.8132e+06
 62.00,3.9836e+06,3.0224e+05,1.7792e+05,3.0903e+05,1.1618e+06,1181.5,4.7966e+06
 63.00,3.9329e+06,3.1495e+05,1.8612e+05,3.2525e+05,1.1933e+06,1255.5,4.7791e+06
 64.00,3.8806e+06,3.2774e+05,1.9446e+05,3.4199e+05,1.2265e+06,1333.3,4.7606e+06
 65.00,3.827e+06,3.4056e+05,2.0292e+05,3.5924e+05,1.2614e+06,1415.1,4.7412e+06
 66.00,3.772e+06,3.5335e+05,2.1148e+05,3.7699e+05,1.298e+06,1501,4.7209e+06
 67.00,3.7157e+06,3.6607e+05,2.2009e+05,3.952e+05,1.3365e+06,1591.1,4.6997e+06
 68.00,3.6581e+06,3.7865e+05,2.2873e+05,4.1383e+05,1.3767e+06,1685.4,4.6775e+06
 69.00,3.5995e+06,3.9103e+05,2.3736e+05,4.3286e+05,1.4188e+06,1784.2,4.6544e+06
 70.00,3.5397e+06,4.0314e+05,2.4596e+05,4.5224e+05,1.4629e+06,1887.5,4.6303e+06
 71.00,3.479e+06,4.1492e+05,2.5448e+05,4.7192e+05,1.5089e+06,1995.3,4.6055e+06
 72.00,3.4174e+06,4.2631e+05,2.6287e+05,4.9185e+05,1.5568e+06,2107.7,4.5797e+06
 73.00,3.3552e+06,4.3723e+05,2.7111e+05,5.1196e+05,1.6068e+06,2224.8,4.5531e+06
 74.00,3.2922e+06,4.4762e+05,2.7914e+05,5.322e+05,1.6587e+06,2346.7,4.5258e+06
 75.00,3.2288e+06,4.5741e+05,2.8692e+05,5.5249e+05,1.7127e+06,2473.2,4.4977e+06
 76.00,3.1651e+06,4.6655e+05,2.9442e+05,5.7277e+05,1.7687e+06,2604.5,4.4689e+06
 77.00,3.1011e+06,4.7497e+05,3.0158e+05,5.9296e+05,1.8267e+06,2740.5,4.4394e+06
 78.00,3.037e+06,4.8262e+05,3.0837e+05,6.1297e+05,1.8867e+06,2881.2,4.4094e+06
 79.00,2.973e+06,4.8945e+05,3.1474e+05,6.3273e+05,1.9487e+06,3026.5,4.3787e+06
 80.00,2.9092e+06,4.9541e+05,3.2066e+05,6.5215e+05,2.0127e+06,3176.4,4.3477e+06
 81.00,2.8457e+06,5.0047e+05,3.2609e+05,6.7114e+05,2.0785e+06,3330.8,4.3162e+06
 82.00,2.7826e+06,5.046e+05,3.3099e+05,6.8962e+05,2.1462e+06,3489.6,4.2843e+06
 83.00,2.7201e+06,5.0776e+05,3.3534e+05,7.075e+05,2.2158e+06,3652.6,4.2521e+06
 84.00,2.6584e+06,5.0996e+05,3.391e+05,7.2469e+05,2.2871e+06,3819.7,4.2198e+06
 85.00,2.5975e+06,5.1116e+05,3.4227e+05,7.4112e+05,2.36e+06,3990.7,4.1873e+06
 86.00,2.5375e+06,5.1139e+05,3.4481e+05,7.567e+05,2.4345e+06,4165.5,4.1547e+06
 87.00,2.4785e+06,5.1063e+05,3.4672e+05,7.7135e+05,2.5106e+06,4343.8,4.1221e+06
 88.00,2.4207e+06,5.089e+05,3.4798e+05,7.85e+05,2.588e+06,4525.4,4.0895e+06
 89.00,2.3641e+06,5.0623e+05,3.486e+05,7.976e+05,2.6668e+06,4710,4.0571e+06
 90.00,2.3088e+06,5.0265e+05,3.4857e+05,8.0906e+05,2.7468e+06,4897.5,4.0249e+06
 91.00,2.2549e+06,4.9818e+05,3.479e+05,8.1935e+05,2.8278e+06,5087.5,3.9929e+06
 92.00,2.2024e+06,4.9286e+05,3.4659e+05,8.2841e+05,2.9098e+06,5279.8,3.9612e+06
 93.00,2.1514e+06,4.8675e+05,3.4468e+05,8.362e+05,2.9926e+06,5474,3.93e+06
 94.00,2.1019e+06,4.7988e+05,3.4216e+05,8.427e+05,3.0762e+06,5669.9,3.8991e+06
 95.00,2.0539e+06,4.7231e+05,3.3907e+05,8.4787e+05,3.1603e+06,5867.2,3.8687e+06
 96.00,2.0075e+06,4.6411e+05,3.3544e+05,8.5171e+05,3.2448e+06,6065.5,3.8388e+06
 97.00,1.9626e+06,4.5531e+05,3.3128e+05,8.542e+05,3.3297e+06,6264.5,3.8095e+06
 98.00,1.9194e+06,4.4598e+05,3.2663e+05,8.5536e+05,3.4148e+06,6464,3.7808e+06
 99.00,1.8777e+06,4.3619e+05,3.2153e+05,8.5518e+05,3.4999e+06,6663.6,3.7528e+06
100.00,1.8376e+06,4.2598e+05,3.1601e+05,8.5369e+05,3.5849e+06,6863,3.7254e+06
101.00,1.799e+06,4.1542e+05,3.101e+05,8.509e+05,3.6697e+06,7061.9,3.6987e+06
102.00,1.762e+06,4.0456e+05,3.0384e+05,8.4686e+05,3.7541e+06,7260,3.6727e+06
103.00,1.7265e+06,3.9346e+05,2.9728e+05,8.4159e+05,3.8381e+06,7457,3.6474e+06
104.00,1.6924e+06,3.8217e+05,2.9045e+05,8.3515e+05,3.9215e+06,7652.6,3.6229e+06
105.00,1.6598e+06,3.7075e+05,2.8338e+05,8.2757e+05,4.0042e+06,7846.6,3.5991e+06
106.00,1.6287e+06,3.5924e+05,2.7611e+05,8.1892e+05,4.0861e+06,8038.7,3.5761e+06
107.00,1.5989e+06,3.4769e+05,2.6868e+05,8.0926e+05,4.1671e+06,8228.7,3.5539e+06
108.00,1.5704e+06,3.3614e+05,2.6112e+05,7.9863e+05,4.247e+06,8416.3,3.5324e+06
109.00,1.5433e+06,3.2462e+05,2.5347e+05,7.8711e+05,4.3259e+06,8601.3,3.5117e+06
110.00,1.5174e+06,3.1318e+05,2.4575e+05,7.7476e+05,4.4035e+06,8783.6,3.4917e+06
111.00,1.4927e+06,3.0185e+05,2.38e+05,7.6164e+05,4.4799e+06,8962.8,3.4725e+06
112.00,1.4692e+06,2.9066e+05,2.3024e+05,7.4783e+05,4.555e+06,9138.9,3.4541e+06
113.00,1.4468e+06,2.7964e+05,2.2251e+05,7.3339e+05,4.6286e+06,9311.8,3.4363e+06
114.00,1.4254e+06,2.688e+05,2.1481e+05,7.184e+05,4.7007e+06,9481.1,3.4193e+06
115.00,1.4052e+06,2.5817e+05,2.0718e+05,7.029e+05,4.7714e+06,9647,3.403e+06
116.00,1.3859e+06,2.4777e+05,1.9964e+05,6.8699e+05,4.8404e+06,9809.1,3.3874e+06
117.00,1.3675e+06,2.3761e+05,1.922e+05,6.7071e+05,4.9079e+06,9967.5,3.3725e+06
118.00,1.3501e+06,2.277e+05,1.8487e+05,6.5413e+05,4.9737e+06,10122,3.3582e+06
119.00,1.3336e+06,2.1806e+05,1.7768e+05,6.373e+05,5.0379e+06,10273,3.3446e+06
120.00,1.3179e+06,2.0869e+05,1.7064e+05,6.203e+05,5.1003e+06,10419,3.3316e+06
