time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
  0.00,2.5394e+06,4934,4934,2467,6.591e+05,0,7.4921e+06
  1.00,2.5369e+06,5207.1,4605.5,3423.4,6.5937e+05,0.69075,7.4939e+06
  2.00,2.5344e+06,5372.5,4387.1,4221.6,6.5973e+05,1.5853,7.4958e+06
  3.00,2.532e+06,5468.7,4239.5,4898.9,6.6016e+05,2.6515,7.4976e+06
  4.00,2.5295e+06,5520.2,4137.4,5481,6.6065e+05,3.8641,7.4995e+06
  5.00,2.5271e+06,5542.8,4064.6,5986.2,6.612e+05,5.2033,7.5014e+06
  6.00,2.5247e+06,5546.9,4010.6,6427.7,6.6179e+05,6.6527,7.5033e+06
  7.00,2.5223e+06,5539,3968.7,6815.4,6.6242e+05,8.1987,7.5052e+06
  8.00,2.52e+06,5523.2,3934.5,7156.7,6.6309e+05,9.8297,7.5071e+06
  9.00,2.5176e+06,5502.4,3905.3,7457.7,6.6379e+05,11.535,7.509e+06
 10.00,2.5152e+06,5478.2,3879.2,7723.2,6.6453e+05,13.307,7.5109e+06
 11.00,2.5129e+06,5451.9,3855.1,7957.2,6.6528e+05,15.137,7.5127e+06
 12.00,2.5105e+06,5424.1,3832.2,8163,6.6606e+05,17.018,7.5146e+06
 13.00,2.5082e+06,5395.3,3810.1,8343.7,6.6685e+05,18.945,7.5165e+06
 14.00,2.5058e+06,5365.9,3788.5,8501.7,6.6767e+05,20.91,7.5184e+06
 15.00,2.5035e+06,5336,3767.1,8639.3,6.6849e+05,22.91,7.5203e+06
 16.00,2.5012e+06,5305.8,3745.8,8758.5,6.6934e+05,24.941,7.5222e+06
 17.00,2.4989e+06,5275.2,3724.6,8861,6.7019e+05,26.996,7.5241e+06
 18.00,2.4966e+06,5244.5,3703.4,8948.5,6.7105e+05,29.074,7.526e+06
 19.00,2.4943e+06,5213.6,3682.2,9022.3,6.7192e+05,31.171,7.5278e+06
 20.00,2.492e+06,5182.6,3661,9083.8,6.7279e+05,33.284,7.5297e+06
 21.00,2.4897e+06,5151.5,3639.7,9134.2,6.7367e+05,35.41,7.5316e+06
 22.00,2.4874e+06,5120.2,3618.3,9174.4,6.7456e+05,37.546,7.5335e+06
 23.00,2.4851e+06,5088.9,3596.9,9205.4,6.7545e+05,39.69,7.5354e+06
 24.00,2.4828e+06,5057.5,3575.4,9228.1,6.7634e+05,41.841,7.5373e+06
 25.00,2.4806e+06,5025.9,3553.9,9243.2,6.7723e+05,43.996,7.5391e+06
 26.00,2.4783e+06,4994.4,3532.3,9251.6,6.7813e+05,46.154,7.541e+06
 27.00,2.4761e+06,4962.7,3510.6,9253.7,6.7902e+05,48.313,7.5429e+06
 28.00,2.4738e+06,4931,3488.9,9250.1,6.7992e+05,50.472,7.5448e+06
 29.00,2.4716e+06,4899.2,3467.2,9241.5,6.8081e+05,52.629,7.5467e+06
 30.00,2.4693e+06,4867.4,3445.4,9228.2,6.8171e+05,54.784,7.5485e+06
 31.00,2.4671e+06,4835.5,3423.5,9210.8,6.826e+05,56.936,7.5504e+06
 32.00,2.4649e+06,4803.6,3401.6,9189.5,6.8349e+05,59.082,7.5523e+06
 33.00,2.4627e+06,4771.6,3379.7,9164.7,6.8437e+05,61.224,7.5542e+06
 34.00,2.4605e+06,4739.6,3357.7,9136.8,6.8526e+05,63.359,7.5561e+06
 35.00,2.4583e+06,4707.6,3335.7,9106.1,6.8614e+05,65.487,7.5579e+06
