time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 23.00,2.1567e+06,16829,10030,18196,1.0114e+06,55.411,7.5006e+06
 24.00,2.1539e+06,17544,10458,19032,1.0132e+06,59.754,7.5001e+06
 25.00,2.1511e+06,18288,10904,19898,1.0151e+06,64.295,7.4994e+06
 26.00,2.1482e+06,19062,11369,20795,1.0171e+06,69.042,7.4987e+06
 27.00,2.1452e+06,19868,11852,21726,1.0192e+06,74.002,7.4979e+06
 28.00,2.1422e+06,20706,12355,22692,1.0214e+06,79.183,7.4969e+06
 29.00,2.139e+06,21577,12878,23694,1.0236e+06,84.594,7.4958e+06
 30.00,2.1359e+06,22483,13422,24735,1.026e+06,90.244,7.4946e+06
 31.00,2.1326e+06,23425,13988,25816,1.0285e+06,96.141,7.4932e+06
 32.00,2.1293e+06,24404,14577,26939,1.0311e+06,102.29,7.4917e+06
 33.00,2.1259e+06,25422,15190,28105,1.0338e+06,108.72,7.4901e+06
 34.00,2.1224e+06,26479,15826,29317,1.0366e+06,115.41,7.4883e+06
 35.00,2.1188e+06,27578,16488,30576,1.0395e+06,122.4,7.4864e+06
 36.00,2.1152e+06,28719,17176,31885,1.0426e+06,129.69,7.4843e+06
 37.00,2.1114e+06,29903,17890,33245,1.0458e+06,137.28,7.4821e+06
 38.00,2.1076e+06,31133,18632,34658,1.0491e+06,145.2,7.4797e+06
 39.00,2.1037e+06,32410,19404,36126,1.0526e+06,153.46,7.4771e+06
 40.00,2.0996e+06,33735,20204,37651,1.0563e+06,162.07,7.4743e+06
 41.00,2.0955e+06,35109,21036,39236,1.0601e+06,171.04,7.4713e+06
 42.00,2.0913e+06,36535,21899,40882,1.064e+06,180.38,7.4681e+06
 43.00,2.0869e+06,38012,22794,42592,1.0681e+06,190.12,7.4647e+06
 44.00,2.0824e+06,39545,23723,44368,1.0724e+06,200.26,7.4611e+06
 45.00,2.0779e+06,41132,24686,46212,1.0769e+06,210.83,7.4573e+06
 46.00,2.0732e+06,42777,25686,48126,1.0815e+06,221.84,7.4533e+06
 47.00,2.0683e+06,44480,26721,50114,1.0864e+06,233.3,7.449e+06
 48.00,2.0634e+06,46243,27795,52176,1.0914e+06,245.23,7.4445e+06
 49.00,2.0583e+06,48068,28907,54316,1.0967e+06,257.65,7.4397e+06
 50.00,2.053e+06,49956,30058,56536,1.1022e+06,270.58,7.4347e+06
 51.00,2.0476e+06,51909,31250,58838,1.1079e+06,284.04,7.4293e+06
 52.00,2.0421e+06,53927,32484,61226,1.1138e+06,298.05,7.4238e+06
 53.00,2.0364e+06,56013,33761,63700,1.12e+06,312.62,7.4179e+06
 54.00,2.0306e+06,58167,35081,66265,1.1264e+06,327.78,7.4117e+06
 55.00,2.0246e+06,60391,36446,68922,1.1331e+06,343.55,7.4052e+06
 56.00,2.0184e+06,62687,37857,71674,1.1401e+06,359.95,7.3984e+06
 57.00,2.0121e+06,65054,39314,74524,1.1473e+06,377.01,7.3913e+06
 58.00,2.0056e+06,67495,40819,77474,1.1549e+06,394.74,7.3838e+06
 59.00,1.9989e+06,70011,42371,80526,1.1627e+06,413.17,7.376e+06
 60.00,1.9921e+06,72601,43973,83682,1.1708e+06,432.32,7.3678e+06
 61.00,1.985e+06,75268,45625,86947,1.1793e+06,452.23,7.3593e+06
 62.00,1.9778e+06,78011,47327,90320,1.188e+06,472.91,7.3504e+06
 63.00,1.9704e+06,80832,49080,93806,1.1972e+06,494.39,7.3411e+06
 64.00,1.9627e+06,83730,50885,97406,1.2067e+06,516.69,7.3314e+06
 65.00,1.9549e+06,86705,52742,1.0112e+05,1.2165e+06,539.85,7.3213e+06
 66.00,1.9468e+06,89759,54651,1.0496e+05,1.2267e+06,563.89,7.3108e+06
 67.00,1.9386e+06,92891,56613,1.0891e+05,1.2373e+06,588.84,7.2998e+06
 68.00,1.9301e+06,96099,58629,1.1299e+05,1.2483e+06,614.73,7.2884e+06
 69.00,1.9214e+06,99385,60697,1.1719e+05,1.2597e+06,641.58,7.2766e+06
 70.00,1.9125e+06,1.0275e+05,62818,1.2151e+05,1.2716e+06,669.42,7.2643e+06
 71.00,1.9034e+06,1.0618e+05,64992,1.2597e+05,1.2839e+06,698.29,7.2515e+06
 72.00,1.894e+06,1.0969e+05,67219,1.3055e+05,1.2966e+06,728.22,7.2383e+06
 73.00,1.8845e+06,1.1328e+05,69497,1.3526e+05,1.3098e+06,759.23,7.2246e+06
 74.00,1.8746e+06,1.1693e+05,71827,1.4009e+05,1.3235e+06,791.35,7.2103e+06
 75.00,1.8646e+06,1.2065e+05,74207,1.4506e+05,1.3376e+06,824.61,7.1956e+06
 76.00,1.8543e+06,1.2444e+05,76637,1.5016e+05,1.3523e+06,859.05,7.1804e+06
 77.00,1.8438e+06,1.2829e+05,79115,1.5539e+05,1.3674e+06,894.7,7.1646e+06
 78.00,1.833e+06,1.322e+05,81641,1.6075e+05,1.3831e+06,931.58,7.1483e+06
 79.00,1.822e+06,1.3616e+05,84211,1.6623e+05,1.3994e+06,969.72,7.1315e+06
 80.00,1.8108e+06,1.4018e+05,86826,1.7185e+05,1.4162e+06,1009.2,7.1141e+06
 81.00,1.7993e+06,1.4425e+05,89481,1.7759e+05,1.4335e+06,1049.9,7.0962e+06
 82.00,1.7876e+06,1.4836e+05,92177,1.8345e+05,1.4514e+06,1092,7.0778e+06
 83.00,1.7756e+06,1.5251e+05,94909,1.8944e+05,1.47e+06,1135.5,7.0588e+06
 84.00,1.7634e+06,1.567e+05,97675,1.9554e+05,1.4891e+06,1180.5,7.0392e+06
 85.00,1.751e+06,1.6091e+05,1.0047e+05,2.0177e+05,1.5088e+06,1226.8,7.0191e+06
 86.00,1.7384e+06,1.6514e+05,1.033e+05,2.081e+05,1.5292e+06,1274.6,6.9984e+06
 87.00,1.7255e+06,1.6939e+05,1.0615e+05,2.1454e+05,1.5502e+06,1323.9,6.9771e+06
 88.00,1.7124e+06,1.7365e+05,1.0902e+05,2.2109e+05,1.5718e+06,1374.8,6.9553e+06
 89.00,1.6991e+06,1.7792e+05,1.1191e+05,2.2774e+05,1.5941e+06,1427.1,6.933e+06
 90.00,1.6856e+06,1.8217e+05,1.1481e+05,2.3448e+05,1.6171e+06,1481,6.9101e+06
 91.00,1.6718e+06,1.8642e+05,1.1772e+05,2.413e+05,1.6407e+06,1536.5,6.8866e+06
 92.00,1.6579e+06,1.9064e+05,1.2063e+05,2.4821e+05,1.665e+06,1593.7,6.8626e+06
 93.00,1.6438e+06,1.9483e+05,1.2354e+05,2.5518e+05,1.6901e+06,1652.4,6.838e+06
 94.00,1.6295e+06,1.9899e+05,1.2644e+05,2.6223e+05,1.7158e+06,1712.7,6.8129e+06
 95.00,1.615e+06,2.031e+05,1.2934e+05,2.6933e+05,1.7422e+06,1774.8,6.7873e+06
 96.00,1.6004e+06,2.0715e+05,1.3221e+05,2.7647e+05,1.7693e+06,1838.4,6.7611e+06
 97.00,1.5856e+06,2.1114e+05,1.3507e+05,2.8366e+05,1.7971e+06,1903.8,6.7345e+06
 98.00,1.5706e+06,2.1505e+05,1.3789e+05,2.9087e+05,1.8257e+06,1970.8,6.7073e+06
 99.00,1.5555e+06,2.1888e+05,1.4068e+05,2.981e+05,1.855e+06,2039.5,6.6797e+06
100.00,1.5403e+06,2.2262e+05,1.4343e+05,3.0533e+05,1.885e+06,2109.9,6.6516e+06
101.00,1.5249e+06,2.2626e+05,1.4613e+05,3.1256e+05,1.9157e+06,2182,6.6231e+06
102.00,1.5095e+06,2.2978e+05,1.4878e+05,3.1978e+05,1.9471e+06,2255.8,6.5941e+06
103.00,1.494e+06,2.3319e+05,1.5137e+05,3.2696e+05,1.9793e+06,2331.2,6.5647e+06
104.00,1.4783e+06,2.3647e+05,1.5389e+05,3.341e+05,2.0121e+06,2408.4,6.5349e+06
105.00,1.4627e+06,2.396e+05,1.5635e+05,3.4118e+05,2.0457e+06,2487.1,6.5048e+06
106.00,1.4469e+06,2.426e+05,1.5872e+05,3.482e+05,2.0799e+06,2567.6,6.4743e+06
107.00,1.4311e+06,2.4543e+05,1.6101e+05,3.5513e+05,2.1149e+06,2649.6,6.4434e+06
108.00,1.4153e+06,2.4811e+05,1.6321e+05,3.6196e+05,2.1505e+06,2733.3,6.4123e+06
109.00,1.3995e+06,2.5061e+05,1.6532e+05,3.6869e+05,2.1869e+06,2818.5,6.3808e+06
110.00,1.3837e+06,2.5294e+05,1.6732e+05,3.7529e+05,2.2239e+06,2905.3,6.3491e+06
111.00,1.3679e+06,2.5508e+05,1.6922e+05,3.8175e+05,2.2615e+06,2993.7,6.3172e+06
112.00,1.3521e+06,2.5703e+05,1.71e+05,3.8805e+05,2.2997e+06,3083.5,6.285e+06
113.00,1.3363e+06,2.5879e+05,1.7267e+05,3.9419e+05,2.3386e+06,3174.7,6.2527e+06
114.00,1.3206e+06,2.6034e+05,1.7421e+05,4.0015e+05,2.3781e+06,3267.4,6.2203e+06
115.00,1.305e+06,2.6169e+05,1.7563e+05,4.0591e+05,2.4182e+06,3361.5,6.1877e+06
116.00,1.2895e+06,2.6284e+05,1.7692e+05,4.1146e+05,2.4588e+06,3456.8,6.155e+06
117.00,1.274e+06,2.6377e+05,1.7808e+05,4.1679e+05,2.5e+06,3553.5,6.1222e+06
118.00,1.2587e+06,2.6448e+05,1.791e+05,4.2189e+05,2.5417e+06,3651.3,6.0894e+06
119.00,1.2435e+06,2.6499e+05,1.7998e+05,4.2674e+05,2.5839e+06,3750.3,6.0566e+06
120.00,1.2284e+06,2.6527e+05,1.8071e+05,4.3133e+05,2.6265e+06,3850.4,6.0238e+06
