time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
  0.00,3.6097e+06,4934,4934,2467,6.591e+05,0,6.4218e+06
  1.00,3.6058e+06,5278,4611.7,3424,6.5937e+05,0.69078,6.425e+06
  2.00,3.6018e+06,5500.9,4408.1,4225.4,6.5973e+05,1.5858,6.4282e+06
  3.00,3.598e+06,5646.3,4280.3,4910.1,6.6016e+05,2.6536,6.4314e+06
  4.00,3.5941e+06,5741.8,4200.9,5504.2,6.6065e+05,3.8701,6.4346e+06
  5.00,3.5903e+06,5805.3,4152.3,6026.2,6.612e+05,5.2166,6.4378e+06
  6.00,3.5865e+06,5848.1,4123.2,6489,6.618e+05,6.6778,6.441e+06
  7.00,3.5827e+06,5877.6,4106.6,6902.2,6.6244e+05,8.241,6.4443e+06
  8.00,3.5789e+06,5898.2,4097.7,7273,6.6312e+05,9.8955,6.4475e+06
  9.00,3.5751e+06,5913,4093.6,7607,6.6384e+05,11.632,6.4507e+06
 10.00,3.5713e+06,5923.8,4092.5,7908.7,6.6458e+05,13.443,6.4539e+06
 11.00,3.5675e+06,5932,4093.1,8181.6,6.6536e+05,15.321,6.457e+06
 12.00,3.5638e+06,5938.2,4094.8,8428.8,6.6616e+05,17.259,6.4602e+06
 13.00,3.56e+06,5943,4096.9,8653.1,6.6699e+05,19.252,6.4634e+06
 14.00,3.5562e+06,5946.6,4099.2,8856.5,6.6783e+05,21.295,6.4666e+06
 15.00,3.5525e+06,5949.3,4101.5,9041.2,6.687e+05,23.384,6.4698e+06
 16.00,3.5487e+06,5951.3,4103.6,9208.9,6.6958e+05,25.513,6.4729e+06
 17.00,3.545e+06,5952.5,4105.4,9361.1,6.7048e+05,27.68,6.4761e+06
 18.00,3.5412e+06,5953,4107,9499.3,6.7139e+05,29.881,6.4793e+06
 19.00,3.5375e+06,5953,4108.3,9624.7,6.7232e+05,32.112,6.4824e+06
 20.00,3.5338e+06,5952.3,4109.2,9738.4,6.7326e+05,34.371,6.4856e+06
 21.00,3.53e+06,5951,4109.7,9841.5,6.7421e+05,36.656,6.4887e+06
 22.00,3.5263e+06,5949.2,4109.8,9934.9,6.7516e+05,38.963,6.4919e+06
 23.00,3.5226e+06,5946.8,4109.6,10019,6.7613e+05,41.292,6.495e+06
 24.00,3.5189e+06,5943.8,4109,10096,6.7711e+05,43.638,6.4982e+06
 25.00,3.5152e+06,5940.2,4108,10165,6.7809e+05,46.002,6.5013e+06
 26.00,3.5114e+06,5936.1,4106.6,10227,6.7908e+05,48.381,6.5044e+06
 27.00,3.5077e+06,5931.5,4104.9,10282,6.8007e+05,50.774,6.5076e+06
 28.00,3.5041e+06,5926.2,4102.7,10332,6.8107e+05,53.18,6.5107e+06
 29.00,3.5004e+06,5920.5,4100.2,10377,6.8208e+05,55.596,6.5138e+06
 30.00,3.4967e+06,5914.2,4097.3,10417,6.8309e+05,58.022,6.5169e+06
 31.00,3.493e+06,5907.3,4094,10452,6.841e+05,60.457,6.52e+06
 32.00,3.4893e+06,5899.9,4090.3,10483,6.8512e+05,62.899,6.5232e+06
 33.00,3.4857e+06,5891.9,4086.3,10510,6.8614e+05,65.348,6.5263e+06
 34.00,3.482e+06,5883.4,4081.9,10533,6.8716e+05,67.803,6.5294e+06
 35.00,3.4783e+06,5874.4,4077.1,10553,6.8818e+05,70.263,6.5325e+06
 36.00,3.4747e+06,5864.9,4071.9,10570,6.8921e+05,72.728,6.5356e+06
 37.00,3.471e+06,5854.8,4066.3,10584,6.9023e+05,75.196,6.5386e+06
 38.00,3.4674e+06,5844.2,4060.4,10595,6.9126e+05,77.667,6.5417e+06
 39.00,3.4638e+06,5833,4054.1,10604,6.9229e+05,80.14,6.5448e+06
 40.00,3.4602e+06,5821.4,4047.4,10610,6.9332e+05,82.615,6.5479e+06
 41.00,3.4565e+06,5809.2,4040.4,10614,6.9435e+05,85.091,6.551e+06
 42.00,3.4529e+06,5796.5,4033,10615,6.9538e+05,87.568,6.5541e+06
 43.00,3.4493e+06,5783.4,4025.3,10615,6.9641e+05,90.045,6.5571e+06
 44.00,3.4457e+06,5769.7,4017.2,10613,6.9744e+05,92.522,6.5602e+06
 45.00,3.4421e+06,5755.5,4008.7,10608,6.9847e+05,94.997,6.5632e+06
 46.00,3.4385e+06,5740.8,3999.9,10602,6.995e+05,97.472,6.5663e+06
 47.00,3.435e+06,5725.7,3990.8,10595,7.0053e+05,99.945,6.5694e+06
 48.00,3.4314e+06,5710,3981.3,10586,7.0155e+05,102.42,6.5724e+06
 49.00,3.4278e+06,5693.9,3971.4,10575,7.0258e+05,104.88,6.5755e+06
 50.00,3.4243e+06,5677.3,3961.2,10562,7.0361e+05,107.35,6.5785e+06
 51.00,3.4207e+06,5660.2,3950.7,10549,7.0463e+05,109.81,6.5816e+06
 52.00,3.4172e+06,5642.7,3939.9,10534,7.0565e+05,112.27,6.5846e+06
 53.00,3.4136e+06,5624.7,3928.7,10517,7.0667e+05,114.73,6.5876e+06
 54.00,3.4101e+06,5606.3,3917.2,10500,7.0769e+05,117.18,6.5907e+06
 55.00,3.4066e+06,5587.4,3905.4,10481,7.0871e+05,119.63,6.5937e+06
