time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 68.00,2.3557e+06,14531,9634,22718,7.5375e+05,226.01,7.5786e+06
 69.00,2.3527e+06,14687,9740.5,22984,7.56e+05,231.35,7.5794e+06
 70.00,2.3496e+06,14845,9847.5,23252,7.5827e+05,236.74,7.5801e+06
 71.00,2.3465e+06,15003,9954.9,23520,7.6057e+05,242.2,7.5808e+06
 72.00,2.3434e+06,15161,10063,23791,7.629e+05,247.72,7.5815e+06
 73.00,2.3403e+06,15320,10171,24062,7.6525e+05,253.3,7.5822e+06
 74.00,2.3372e+06,15480,10280,24335,7.6764e+05,258.95,7.5828e+06
 75.00,2.3341e+06,15640,10389,24609,7.7004e+05,264.66,7.5835e+06
 76.00,2.331e+06,15800,10498,24885,7.7248e+05,270.43,7.5841e+06
 77.00,2.3278e+06,15961,10608,25162,7.7494e+05,276.27,7.5847e+06
 78.00,2.3247e+06,16122,10718,25439,7.7743e+05,282.17,7.5853e+06
 79.00,2.3215e+06,16283,10829,25719,7.7995e+05,288.14,7.5858e+06
 80.00,2.3183e+06,16445,10939,25999,7.825e+05,294.17,7.5864e+06
 81.00,2.3151e+06,16607,11050,26280,7.8507e+05,300.27,7.5869e+06
 82.00,2.3119e+06,16770,11161,26563,7.8767e+05,306.44,7.5874e+06
 83.00,2.3087e+06,16932,11273,26846,7.903e+05,312.67,7.5879e+06
 84.00,2.3055e+06,17095,11385,27131,7.9296e+05,318.97,7.5884e+06
 85.00,2.3023e+06,17258,11497,27416,7.9565e+05,325.33,7.5889e+06
 86.00,2.299e+06,17421,11609,27703,7.9836e+05,331.76,7.5893e+06
 87.00,2.2958e+06,17585,11721,27990,8.011e+05,338.26,7.5897e+06
 88.00,2.2925e+06,17748,11833,28278,8.0388e+05,344.82,7.5901e+06
 89.00,2.2892e+06,17911,11946,28567,8.0668e+05,351.45,7.5905e+06
 90.00,2.2859e+06,18075,12058,28856,8.0951e+05,358.15,7.5909e+06
 91.00,2.2826e+06,18238,12171,29146,8.1236e+05,364.92,7.5912e+06
 92.00,2.2793e+06,18401,12284,29437,8.1525e+05,371.76,7.5915e+06
 93.00,2.276e+06,18564,12396,29728,8.1817e+05,378.66,7.5918e+06
 94.00,2.2726e+06,18727,12509,30020,8.2111e+05,385.63,7.5921e+06
 95.00,2.2693e+06,18890,12621,30313,8.2408e+05,392.67,7.5924e+06
 96.00,2.2659e+06,19053,12734,30605,8.2709e+05,399.78,7.5926e+06
 97.00,2.2626e+06,19215,12847,30898,8.3012e+05,406.95,7.5929e+06
 98.00,2.2592e+06,19377,12959,31192,8.3318e+05,414.19,7.5931e+06
 99.00,2.2558e+06,19539,13071,31485,8.3627e+05,421.51,7.5933e+06
100.00,2.2524e+06,19700,13183,31779,8.3939e+05,428.89,7.5935e+06
101.00,2.249e+06,19861,13295,32073,8.4254e+05,436.34,7.5936e+06
102.00,2.2456e+06,20021,13407,32367,8.4571e+05,443.85,7.5938e+06
103.00,2.2422e+06,20181,13518,32661,8.4892e+05,451.44,7.5939e+06
104.00,2.2387e+06,20341,13630,32955,8.5215e+05,459.1,7.594e+06
105.00,2.2353e+06,20500,13741,33248,8.5542e+05,466.82,7.5941e+06
106.00,2.2318e+06,20658,13851,33542,8.5871e+05,474.61,7.5941e+06
107.00,2.2284e+06,20815,13961,33835,8.6204e+05,482.47,7.5942e+06
108.00,2.2249e+06,20972,14071,34128,8.6539e+05,490.4,7.5942e+06
109.00,2.2214e+06,21128,14181,34421,8.6877e+05,498.4,7.5942e+06
110.00,2.2179e+06,21284,14290,34713,8.7218e+05,506.47,7.5942e+06
111.00,2.2144e+06,21438,14398,35004,8.7562e+05,514.6,7.5942e+06
112.00,2.2109e+06,21592,14506,35295,8.7909e+05,522.8,7.5942e+06
113.00,2.2074e+06,21745,14614,35586,8.8258e+05,531.07,7.5941e+06
114.00,2.2038e+06,21896,14721,35875,8.8611e+05,539.41,7.594e+06
115.00,2.2003e+06,22047,14827,36164,8.8966e+05,547.81,7.5939e+06
116.00,2.1968e+06,22197,14933,36452,8.9325e+05,556.28,7.5938e+06
117.00,2.1932e+06,22345,15038,36739,8.9686e+05,564.82,7.5937e+06
118.00,2.1896e+06,22493,15143,37024,9.005e+05,573.43,7.5935e+06
119.00,2.1861e+06,22639,15246,37309,9.0416e+05,582.1,7.5933e+06
120.00,2.1825e+06,22784,15349,37593,9.0786e+05,590.84,7.5932e+06
